"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score"
"SITE7983","Site",11,497,0.0221327967806841,0.075152749490835,3.01236587082656,-2.48422675109945
"SITE8091","Site",4,308,0.012987012987013,0.075152749490835,3.01236587082656,-2.29297935871883
"SITE7809","Site",13,434,0.0299539170506912,0.075152749490835,3.01236587082656,-1.97899995754382
"SITE4874","Site",7,255,0.0274509803921569,0.075152749490835,3.01236587082656,-1.6009518848716
"SITE8210","Site",10,299,0.0334448160535117,0.075152749490835,3.01236587082656,-1.51575137071337
"SITE2373","Site",5,183,0.0273224043715847,0.075152749490835,3.01236587082656,-1.35988681525697
"SITE2986","Site",16,367,0.0435967302452316,0.075152749490835,3.01236587082656,-1.27054177212437
"SITE5384","Site",27,539,0.0500927643784787,0.075152749490835,3.01236587082656,-1.22278159992134
"SITE7004","Site",17,376,0.0452127659574468,0.075152749490835,3.01236587082656,-1.22016674212834
"SITE8786","Site",22,457,0.0481400437636762,0.075152749490835,3.01236587082656,-1.21366797173161
"SITE2170","Site",27,536,0.0503731343283582,0.075152749490835,3.01236587082656,-1.20573163544004
"SITE8517","Site",22,450,0.0488888888888889,0.075152749490835,3.01236587082656,-1.17095047004625
"SITE8633","Site",21,431,0.0487238979118329,0.075152749490835,3.01236587082656,-1.15316281809377
"SITE8788","Site",18,367,0.0490463215258856,0.075152749490835,3.01236587082656,-1.05112457285136
"SITE180","Site",18,365,0.0493150684931507,0.075152749490835,3.01236587082656,-1.03746551040734
"SITE8354","Site",11,250,0.044,0.075152749490835,3.01236587082656,-1.0352377277708
"SITE8768","Site",3,107,0.0280373831775701,0.075152749490835,3.01236587082656,-1.02430233935771
"SITE9888","Site",3,107,0.0280373831775701,0.075152749490835,3.01236587082656,-1.02430233935771
"SITE9580","Site",18,361,0.0498614958448753,0.075152749490835,3.01236587082656,-1.00994485668311
"SITE2883","Site",4,123,0.032520325203252,0.075152749490835,3.01236587082656,-0.993725167048161
"SITE4323","Site",59,977,0.060388945752303,0.075152749490835,3.01236587082656,-0.969882780568721
"SITE9142","Site",69,1116,0.0618279569892473,0.075152749490835,3.01236587082656,-0.935548390118434
"SITE101","Site",4,117,0.0341880341880342,0.075152749490835,3.01236587082656,-0.931272064435252
"SITE4485","Site",48,800,0.06,0.075152749490835,3.01236587082656,-0.900762174441918
"SITE8625","Site",49,809,0.0605686032138443,0.075152749490835,3.01236587082656,-0.871824312730776
"SITE4875","Site",0,28,0,0.075152749490835,3.01236587082656,-0.835790813666211
"SITE2323","Site",21,381,0.0551181102362205,0.075152749490835,3.01236587082656,-0.821897611677489
"SITE8616","Site",0,27,0,0.075152749490835,3.01236587082656,-0.820730286165888
"SITE404","Site",5,121,0.0413223140495868,0.075152749490835,3.01236587082656,-0.782121053569223
"SITE8764","Site",13,246,0.0528455284552846,0.075152749490835,3.01236587082656,-0.735337523045788
"SITE2532","Site",36,583,0.0617495711835334,0.075152749490835,3.01236587082656,-0.680167343097329
"SITE7604","Site",8,161,0.0496894409937888,0.075152749490835,3.01236587082656,-0.679049562024447
"SITE3090","Site",15,268,0.0559701492537313,0.075152749490835,3.01236587082656,-0.660007053656333
"SITE7860","Site",1,37,0.027027027027027,0.075152749490835,3.01236587082656,-0.615250291226139
"SITE216","Site",15,258,0.0581395348837209,0.075152749490835,3.01236587082656,-0.574341154708356
"SITE759","Site",22,361,0.0609418282548476,0.075152749490835,3.01236587082656,-0.567478663253492
"SITE2980","Site",9,166,0.0542168674698795,0.075152749490835,3.01236587082656,-0.566916386141714
"SITE6068","Site",0,11,0,0.075152749490835,3.01236587082656,-0.523859616087892
"SITE9414","Site",15,250,0.06,0.075152749490835,3.01236587082656,-0.503541363403163
"SITE7734","Site",0,10,0,0.075152749490835,3.01236587082656,-0.499480545956363
"SITE4754","Site",1,30,0.0333333333333333,0.075152749490835,3.01236587082656,-0.481406884120159
"SITE6405","Site",29,450,0.0644444444444444,0.075152749490835,3.01236587082656,-0.477420095145515
"SITE9661","Site",17,274,0.062043795620438,0.075152749490835,3.01236587082656,-0.456054788739822
"SITE4959","Site",43,645,0.0666666666666667,0.075152749490835,3.01236587082656,-0.452961017089658
"SITE3909","Site",34,516,0.0658914728682171,0.075152749490835,3.01236587082656,-0.442149777445205
"SITE1727","Site",12,195,0.0615384615384615,0.075152749490835,3.01236587082656,-0.399563622099768
"SITE9858","Site",5,90,0.0555555555555556,0.075152749490835,3.01236587082656,-0.390740878769838
"SITE3319","Site",12,194,0.0618556701030928,0.075152749490835,3.01236587082656,-0.389251979959764
"SITE4744","Site",0,6,0,0.075152749490835,3.01236587082656,-0.386895967248717
"SITE4976","Site",0,6,0,0.075152749490835,3.01236587082656,-0.386895967248717
"SITE9360","Site",39,576,0.0677083333333333,0.075152749490835,3.01236587082656,-0.37550488266479
"SITE3719","Site",10,163,0.0613496932515337,0.075152749490835,3.01236587082656,-0.370375937173441
"SITE2030","Site",0,5,0,0.075152749490835,3.01236587082656,-0.353186081116503
"SITE2062","Site",0,4,0,0.075152749490835,3.01236587082656,-0.315899234433303
"SITE5217","Site",0,4,0,0.075152749490835,3.01236587082656,-0.315899234433303
"SITE6384","Site",10,158,0.0632911392405063,0.075152749490835,3.01236587082656,-0.313361687323629
"SITE8835","Site",11,172,0.063953488372093,0.075152749490835,3.01236587082656,-0.308693367048955
"SITE6900","Site",30,436,0.0688073394495413,0.075152749490835,3.01236587082656,-0.278468861894868
"SITE9395","Site",2,35,0.0571428571428571,0.075152749490835,3.01236587082656,-0.223933383857671
"SITE6440","Site",0,2,0,0.075152749490835,3.01236587082656,-0.223374490839427
