"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score"
"37702","Site",2774,11000,0.252181818181818,0.260848167539267,0.910746542055026,-2.16906739099855
"6416","Site",986,4000,0.2465,0.260848167539267,0.910746542055026,-2.16554366620262
"10630","Site",1247,5000,0.2494,0.260848167539267,0.910746542055026,-1.93179700835364
"8240","Site",237,1000,0.237,0.260848167539267,0.910746542055026,-1.79968097054423
"534","Site",1251,5000,0.2502,0.260848167539267,0.910746542055026,-1.79680268708938
"14164","Site",742,3000,0.247333333333333,0.260848167539267,0.910746542055026,-1.76649275333407
"14449","Site",491,2000,0.2455,0.260848167539267,0.910746542055026,-1.63799299292334
"10371","Site",746,3000,0.248666666666667,0.260848167539267,0.910746542055026,-1.59221583397105
"17938","Site",240,1000,0.24,0.260848167539267,0.910746542055026,-1.57328861135173
"5444","Site",494,2000,0.247,0.260848167539267,0.910746542055026,-1.47790942052951
"34071","Site",1005,4000,0.25125,0.260848167539267,0.910746542055026,-1.4486345287597
"1881","Site",1262,5000,0.2524,0.260848167539267,0.910746542055026,-1.42556830361265
"30776","Site",242,1000,0.242,0.260848167539267,0.910746542055026,-1.42236037189006
"6022","Site",1263,5000,0.2526,0.260848167539267,0.910746542055026,-1.39181972329659
"257","Site",497,2000,0.2485,0.260848167539267,0.910746542055026,-1.31782584813567
"14105","Site",753,3000,0.251,0.260848167539267,0.910746542055026,-1.28723122508577
"16424","Site",244,1000,0.244,0.260848167539267,0.910746542055026,-1.2714321324284
"6453","Site",498,2000,0.249,0.260848167539267,0.910746542055026,-1.26446465733772
"29192","Site",498,2000,0.249,0.260848167539267,0.910746542055026,-1.26446465733772
"18179","Site",245,1000,0.245,0.260848167539267,0.910746542055026,-1.19596801269756
"37781","Site",757,3000,0.252333333333333,0.260848167539267,0.910746542055026,-1.11295430572274
"34","Site",1016,4000,0.254,0.260848167539267,0.910746542055026,-1.03358187024011
"34713","Site",3083,12000,0.256916666666667,0.260848167539267,0.910746542055026,-1.02775479082472
"5968","Site",1532,6000,0.255333333333333,0.260848167539267,0.910746542055026,-1.01940931176812
"24867","Site",503,2000,0.2515,0.260848167539267,0.910746542055026,-0.99765870334799
"26674","Site",1276,5000,0.2552,0.260848167539267,0.910746542055026,-0.953088179187742
"6452","Site",1020,4000,0.255,0.260848167539267,0.910746542055026,-0.882653630778447
"4659","Site",1279,5000,0.2558,0.260848167539267,0.910746542055026,-0.851842438239538
"12392","Site",1022,4000,0.2555,0.260848167539267,0.910746542055026,-0.807189511047613
"37186","Site",3612,14000,0.258,0.260848167539267,0.910746542055026,-0.804211095700704
"6530","Site",1281,5000,0.2562,0.260848167539267,0.910746542055026,-0.784345277607414
"14729","Site",1542,6000,0.257,0.260848167539267,0.910746542055026,-0.711328333053389
"21541","Site",509,2000,0.2545,0.260848167539267,0.910746542055026,-0.677491558560313
"25664","Site",252,1000,0.252,0.260848167539267,0.910746542055026,-0.667719174581725
"1028","Site",768,3000,0.256,0.260848167539267,0.910746542055026,-0.63369277747444
"6209","Site",253,1000,0.253,0.260848167539267,0.910746542055026,-0.592255054850891
"37908","Site",1546,6000,0.257666666666667,0.260848167539267,0.910746542055026,-0.5880959415675
"14601","Site",1287,5000,0.2574,0.260848167539267,0.910746542055026,-0.581853795711015
"8594","Site",2844,11000,0.258545454545455,0.260848167539267,0.910746542055026,-0.576337216479085
"25616","Site",770,3000,0.256666666666667,0.260848167539267,0.910746542055026,-0.546554317792932
"38166","Site",770,3000,0.256666666666667,0.260848167539267,0.910746542055026,-0.546554317792932
"20531","Site",2067,8000,0.258375,0.260848167539267,0.910746542055026,-0.527884659752457
"21015","Site",254,1000,0.254,0.260848167539267,0.910746542055026,-0.516790935120057
"13139","Site",1030,4000,0.2575,0.260848167539267,0.910746542055026,-0.505333032124277
"38497","Site",771,3000,0.257,0.260848167539267,0.910746542055026,-0.502985087952175
"28676","Site",1031,4000,0.25775,0.260848167539267,0.910746542055026,-0.467600972258865
"8995","Site",1550,6000,0.258333333333333,0.260848167539267,0.910746542055026,-0.4648635500816
"10388","Site",255,1000,0.255,0.260848167539267,0.910746542055026,-0.441326815389223
"37191","Site",255,1000,0.255,0.260848167539267,0.910746542055026,-0.441326815389223
"14393","Site",1551,6000,0.2585,0.260848167539267,0.910746542055026,-0.43405545221013
"25476","Site",1292,5000,0.2584,0.260848167539267,0.910746542055026,-0.413110894130688
"14169","Site",256,1000,0.256,0.260848167539267,0.910746542055026,-0.36586269565839
"18244","Site",256,1000,0.256,0.260848167539267,0.910746542055026,-0.36586269565839
"39000","Site",515,2000,0.2575,0.260848167539267,0.910746542055026,-0.357324413772636
"5960","Site",1294,5000,0.2588,0.260848167539267,0.910746542055026,-0.345613733498564
"34355","Site",1294,5000,0.2588,0.260848167539267,0.910746542055026,-0.345613733498564
