"GroupID","GroupLevel","Numerator","Denominator","Metric","Score","Flag"
"38711","Site",23,301,0.0764119601328904,2.15723642082425,1
"10388","Site",4,39,0.102564102564103,1.39293875252954,0
"35223","Site",5,49,0.102040816326531,1.54751547128642,0
"38166","Site",4,42,0.0952380952380952,1.26632184033154,0
"5960","Site",11,125,0.088,1.87917481910597,0
"37781","Site",3,35,0.0857142857142857,0.943327149301871,0
"30816","Site",3,37,0.0810810810810811,0.863533275929175,0
"38404","Site",10,127,0.078740157480315,1.5002820169495,0
"12407","Site",4,52,0.0769230769230769,0.910547219349104,0
"8995","Site",21,297,0.0707070707070707,1.77177336991521,0
"4659","Site",7,106,0.0660377358490566,0.877032791299222,0
"17815","Site",3,47,0.0638297872340425,0.526866353877527,0
"39048","Site",5,79,0.0632911392405063,0.664999626054319,0
"4354","Site",7,111,0.0630630630630631,0.779190202852488,0
"30776","Site",2,32,0.0625,0.40634460774064,0
"10497","Site",11,178,0.0617977528089888,0.922999285117137,0
"27025","Site",3,49,0.0612244897959184,0.469126131487266,0
"17961","Site",21,344,0.061046511627907,1.23053989350481,0
"16498","Site",9,149,0.0604026845637584,0.780196989117148,0
"16992","Site",12,203,0.0591133004926108,0.841327646469506,0
"12392","Site",6,102,0.0588235294117647,0.585326135509388,0
"18548","Site",10,171,0.0584795321637427,0.740893645227621,0
"32913","Site",13,224,0.0580357142857143,0.822901563731463,0
"5968","Site",16,277,0.0577617328519856,0.897878959727843,0
"17731","Site",3,52,0.0576923076923077,0.387137288254541,0
"6022","Site",8,141,0.0567375886524823,0.594700614755112,0
"21129","Site",2,36,0.0555555555555556,0.273728429393948,0
"384","Site",14,253,0.0553359683794466,0.71246997024176,0
"34341","Site",30,557,0.0538599640933573,0.925663652918412,0
"25476","Site",7,130,0.0538461538461538,0.44660104581169,0
"1028","Site",5,93,0.0537634408602151,0.374726366285161,0
"34355","Site",17,319,0.0532915360501567,0.662201644502736,0
"17808","Site",26,498,0.0522088353413655,0.736194603042419,0
"22677","Site",20,385,0.051948051948052,0.627990861502516,0
"12432","Site",11,212,0.0518867924528302,0.462638786778194,0
"20531","Site",18,349,0.0515759312320917,0.571671229487761,0
"37702","Site",29,570,0.0508771929824561,0.667621029731611,0
"13081","Site",7,138,0.0507246376811594,0.321733434390229,0
"31107","Site",21,415,0.0506024096385542,0.548533199659911,0
"34660","Site",8,162,0.0493827160493827,0.284123746744074,0
"6530","Site",11,223,0.0493273542600897,0.330231162887984,0
"8594","Site",35,725,0.0482758620689655,0.488574500356777,0
"17172","Site",11,228,0.0482456140350877,0.272262648277588,0
"8560","Site",19,396,0.047979797979798,0.338847910065968,0
"5927","Site",8,167,0.0479041916167665,0.216359261680016,0
"531","Site",37,774,0.0478036175710594,0.455226521060377,0
"24917","Site",3,63,0.0476190476190476,0.12434617467137,0
"34071","Site",15,316,0.0474683544303797,0.26837680324996,0
"18033","Site",2,43,0.0465116279069767,0.0753209803373331,0
"37908","Site",9,194,0.0463917525773196,0.153684288052546,0
"6416","Site",10,216,0.0462962962962963,0.156869274943256,0
"26880","Site",15,324,0.0462962962962963,0.19212483996567,0
"9522","Site",19,417,0.0455635491606715,0.161484883563136,0
"28822","Site",6,132,0.0454545454545455,0.0861285638110166,0
"14729","Site",12,266,0.0451127819548872,0.101226417033788,0
"37191","Site",2,45,0.0444444444444444,0.0247133029159896,0
"37912","Site",2,45,0.0444444444444444,0.0247133029159896,0
"33824","Site",8,180,0.0444444444444444,0.0494266058319791,0
"29192","Site",4,91,0.043956043956044,0.0175585970458408,0
"28689","Site",14,321,0.043613707165109,0.00982786427382597,0
"29060","Site",7,161,0.0434782608695652,0.000473467273729198,0
"17541","Site",25,576,0.0434027777777778,-0.005942066802512,0
"14164","Site",5,116,0.0431034482758621,-0.0148346666548471,0
"34696","Site",12,283,0.0424028268551237,-0.0676565352874666,0
"13333","Site",5,118,0.0423728813559322,-0.044915302516873,0
"38497","Site",8,190,0.0421052631578947,-0.0709172338321915,0
"16996","Site",10,240,0.0416666666666667,-0.105349780948822,0
"34869","Site",6,144,0.0416666666666667,-0.0816035894282777,0
"14393","Site",3,72,0.0416666666666667,-0.057702451453898,0
"12417","Site",18,435,0.0413793103448276,-0.164452338151402,0
"34","Site",2,49,0.0408163265306122,-0.070068538412311,0
"1881","Site",11,277,0.0397111913357401,-0.236018416165382,0
"38272","Site",11,277,0.0397111913357401,-0.236018416165382,0
"17187","Site",29,753,0.0385126162018592,-0.513276336187132,0
"25605","Site",13,338,0.0384615384615385,-0.347428432505064,0
"30212","Site",4,105,0.0380952380952381,-0.207809861159648,0
"34713","Site",24,633,0.037914691943128,-0.527383506969386,0
"9044","Site",2,53,0.0377358490566038,-0.157517047272452,0
"21380","Site",15,399,0.037593984962406,-0.442886890982191,0
"37186","Site",30,808,0.0371287128712871,-0.6801667455855,0
"37728","Site",16,436,0.036697247706422,-0.533639325301144,0
"14648","Site",5,137,0.0364963503649635,-0.308008570208893,0
"33617","Site",16,440,0.0363636363636364,-0.562494200348433,0
"10630","Site",9,255,0.0352941176470588,-0.492676678524952,0
"534","Site",7,202,0.0346534653465347,-0.472864988848301,0
"14601","Site",12,348,0.0344827586206897,-0.63267562889246,0
"2392","Site",17,497,0.03420523138833,-0.779435535993419,0
"257","Site",3,89,0.0337078651685393,-0.347545058720828,0
"10531","Site",1,30,0.0333333333333333,-0.209522071013869,0
"21541","Site",2,61,0.0327868852459016,-0.314876579496479,0
"39044","Site",2,61,0.0327868852459016,-0.314876579496479,0
"9075","Site",5,155,0.032258064516129,-0.526777363441516,0
"26115","Site",13,411,0.0316301703163017,-0.905837656199676,0
"10371","Site",3,95,0.0315789473684211,-0.437387498159401,0
"12937","Site",9,301,0.0299003322259136,-0.88847266104743,0
"14105","Site",4,135,0.0296296296296296,-0.606886140979736,0
"18777","Site",14,477,0.0293501048218029,-1.16381592521566,0
"34694","Site",10,345,0.0289855072463768,-1.0153311967401,0
"16725","Site",1,35,0.0285714285714286,-0.332640324997312,0
"4695","Site",6,214,0.0280373831775701,-0.852009321719405,0
"30729","Site",9,322,0.0279503105590062,-1.05101546271143,0
