"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score","Flag","Weight","WeightMax"
"26674","Site",90,2256,0.0398936170212766,0.0502634825385705,0.870130663340579,-2.41669909161544,0,0,2
"18548","Site",177,4136,0.0427949709864603,0.0502634825385705,0.870130663340579,-2.35669960531823,0,0,2
"24917","Site",25,752,0.0332446808510638,0.0502634825385705,0.870130663340579,NA,NA,NA,2
"26115","Site",435,9400,0.0462765957446808,0.0502634825385705,0.870130663340579,-1.89660869811377,0,0,2
"17187","Site",641,13536,0.0473552009456265,0.0502634825385705,0.870130663340579,-1.66020430001539,0,0,2
"384","Site",331,7144,0.0463325867861142,0.0502634825385705,0.870130663340579,-1.63020475798058,0,0,2
"39000","Site",29,752,0.038563829787234,0.0502634825385705,0.870130663340579,NA,NA,NA,2
"30729","Site",242,5264,0.0459726443768997,0.0502634825385705,0.870130663340579,-1.52749564858197,0,0,2
"37191","Site",13,376,0.0345744680851064,0.0502634825385705,0.870130663340579,NA,NA,NA,2
"2392","Site",499,10528,0.0473974164133739,0.0502634825385705,0.870130663340579,-1.44290936184941,0,0,2
"22033","Site",30,752,0.0398936170212766,0.0502634825385705,0.870130663340579,-1.3952818710945,0,0,2
"25605","Site",374,7896,0.0473657548125633,0.0502634825385705,0.870130663340579,-1.26340052491896,0,0,2
"10388","Site",14,376,0.0372340425531915,0.0502634825385705,0.870130663340579,NA,NA,NA,2
"16424","Site",14,376,0.0372340425531915,0.0502634825385705,0.870130663340579,NA,NA,NA,2
"34326","Site",14,376,0.0372340425531915,0.0502634825385705,0.870130663340579,NA,NA,NA,2
"34696","Site",283,6016,0.0470412234042553,0.0502634825385705,0.870130663340579,-1.22629309888308,0,0,2
"25616","Site",121,2632,0.0459726443768997,0.0502634825385705,0.870130663340579,-1.08010253134525,0,0,2
"34071","Site",359,7520,0.0477393617021277,0.0502634825385705,0.870130663340579,-1.0739868631232,0,0,2
"18549","Site",32,752,0.0425531914893617,0.0502634825385705,0.870130663340579,-1.03743190342073,0,0,2
"30019","Site",32,752,0.0425531914893617,0.0502634825385705,0.870130663340579,-1.03743190342073,0,0,2
"34343","Site",15,376,0.0398936170212766,0.0502634825385705,0.870130663340579,NA,NA,NA,2
"37186","Site",899,18424,0.0487950499348676,0.0502634825385705,0.870130663340579,-0.977970800240254,0,0,2
"12432","Site",269,5640,0.0476950354609929,0.0502634825385705,0.870130663340579,-0.946433448420241,0,0,2
"28676","Site",159,3384,0.0469858156028369,0.0502634825385705,0.870130663340579,-0.935534707836656,0,0,2
"31107","Site",454,9400,0.0482978723404255,0.0502634825385705,0.870130663340579,-0.93506377071364,0,0,2
"18777","Site",418,8648,0.0483348751156337,0.0502634825385705,0.870130663340579,-0.879997789821213,0,0,2
"6416","Site",178,3760,0.0473404255319149,0.0502634825385705,0.870130663340579,-0.879449921839384,0,0,2
"20531","Site",344,7144,0.0481522956326988,0.0502634825385705,0.870130663340579,-0.875542663981311,0,0,2
"6453","Site",33,752,0.0438829787234043,0.0502634825385705,0.870130663340579,-0.858506919583846,0,0,2
"39044","Site",33,752,0.0438829787234043,0.0502634825385705,0.870130663340579,-0.858506919583846,0,0,2
"14393","Site",106,2256,0.0469858156028369,0.0502634825385705,0.870130663340579,-0.763860890287849,0,0,2
"21541","Site",70,1504,0.0465425531914894,0.0502634825385705,0.870130663340579,-0.708035851487607,0,0,2
"30816","Site",34,752,0.0452127659574468,0.0502634825385705,0.870130663340579,-0.679581935746961,0,0,2
"28822","Site",199,4136,0.0481141199226306,0.0502634825385705,0.870130663340579,-0.67823447728888,0,0,2
"9522","Site",292,6016,0.0485372340425532,0.0502634825385705,0.870130663340579,-0.65695728660669,0,0,2
"8560","Site",367,7520,0.0488031914893617,0.0502634825385705,0.870130663340579,-0.621338479736513,0,0,2
"21380","Site",423,8648,0.0489130434782609,0.0502634825385705,0.870130663340579,-0.616187293602279,0,0,2
"257","Site",126,2632,0.0478723404255319,0.0502634825385705,0.870130663340579,-0.601905397451192,0,0,2
"33617","Site",443,9024,0.0490913120567376,0.0502634825385705,0.870130663340579,-0.54634909853744,0,0,2
"9044","Site",53,1128,0.0469858156028369,0.0502634825385705,0.870130663340579,-0.540131215405732,0,0,2
"14729","Site",313,6392,0.0489674593241552,0.0502634825385705,0.870130663340579,-0.508406472388944,0,0,2
"10497","Site",183,3760,0.0486702127659574,0.0502634825385705,0.870130663340579,-0.47936149510706,0,0,2
"16992","Site",72,1504,0.0478723404255319,0.0502634825385705,0.870130663340579,-0.454997712698099,0,0,2
"1881","Site",314,6392,0.0491239048811014,0.0502634825385705,0.870130663340579,-0.4470357092396,0,0,2
"10630","Site",221,4512,0.0489804964539007,0.0502634825385705,0.870130663340579,-0.422850061857324,0,0,2
"25476","Site",128,2632,0.0486322188449848,0.0502634825385705,0.870130663340579,-0.410626543893568,0,0,2
"22677","Site",465,9400,0.049468085106383,0.0502634825385705,0.870130663340579,-0.378379865376722,0,0,2
"5444","Site",73,1504,0.0485372340425532,0.0502634825385705,0.870130663340579,-0.328478643303345,0,0,2
"14164","Site",73,1504,0.0485372340425532,0.0502634825385705,0.870130663340579,-0.328478643303345,0,0,2
"34664","Site",73,1504,0.0485372340425532,0.0502634825385705,0.870130663340579,-0.328478643303345,0,0,2
"38711","Site",316,6392,0.0494367959949937,0.0502634825385705,0.870130663340579,-0.324294182940914,0,0,2
"17731","Site",36,752,0.0478723404255319,0.0502634825385705,0.870130663340579,-0.321731968073194,0,0,2
"17961","Site",279,5640,0.049468085106383,0.0502634825385705,0.870130663340579,-0.29309178342885,0,0,2
"37912","Site",18,376,0.0478723404255319,0.0502634825385705,0.870130663340579,NA,NA,NA,2
"14648","Site",130,2632,0.0493920972644377,0.0502634825385705,0.870130663340579,-0.219347690335944,0,0,2
"10624","Site",74,1504,0.0492021276595745,0.0502634825385705,0.870130663340579,-0.20195957390859,0,0,2
"14105","Site",74,1504,0.0492021276595745,0.0502634825385705,0.870130663340579,-0.20195957390859,0,0,2
"35223","Site",74,1504,0.0492021276595745,0.0502634825385705,0.870130663340579,-0.20195957390859,0,0,2
"34694","Site",337,6768,0.0497931442080378,0.0502634825385705,0.870130663340579,-0.189854307593084,0,0,2
