"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score"
"SITE9884","Site",165,188,0.877659574468085,0.916660320748108,1.00102653920154,-1.93374372552022
"SITE9082","Site",81,94,0.861702127659574,0.916660320748108,1.00102653920154,-1.92683021500501
"SITE8351","Site",2044,2256,0.906028368794326,0.916660320748108,1.00102653920154,-1.8261213270294
"SITE9580","Site",1274,1410,0.90354609929078,0.916660320748108,1.00102653920154,-1.7807343865107
"SITE404","Site",591,658,0.898176291793313,0.916660320748108,1.00102653920154,-1.71457569283268
"SITE9737","Site",1447,1598,0.905506883604506,0.916660320748108,1.00102653920154,-1.61229381202082
"SITE2532","Site",1363,1504,0.90625,0.916660320748108,1.00102653920154,-1.459940324678
"SITE7004","Site",764,846,0.903073286052009,0.916660320748108,1.00102653920154,-1.4290813169161
"SITE3077","Site",167,188,0.888297872340426,0.916660320748108,1.00102653920154,-1.40627326090014
"SITE3871","Site",167,188,0.888297872340426,0.916660320748108,1.00102653920154,-1.40627326090014
"SITE2901","Site",850,940,0.904255319148936,0.916660320748108,1.00102653920154,-1.37533288379216
"SITE8835","Site",679,752,0.902925531914894,0.916660320748108,1.00102653920154,-1.36200274409505
"SITE7096","Site",936,1034,0.905222437137331,0.916660320748108,1.00102653920154,-1.33000421678716
"SITE4072","Site",423,470,0.9,0.916660320748108,1.00102653920154,-1.30610882185163
"SITE3319","Site",594,658,0.90273556231003,0.916660320748108,1.00102653920154,-1.29165845849322
"SITE9360","Site",2052,2256,0.909574468085106,0.916660320748108,1.00102653920154,-1.21705089755345
"SITE7983","Site",2138,2350,0.909787234042553,0.916660320748108,1.00102653920154,-1.2048495765934
"SITE4754","Site",253,282,0.897163120567376,0.916660320748108,1.00102653920154,-1.18397867543425
"SITE4976","Site",83,94,0.882978723404255,0.916660320748108,1.00102653920154,-1.18087433018805
"SITE8616","Site",83,94,0.882978723404255,0.916660320748108,1.00102653920154,-1.18087433018805
"SITE9888","Site",83,94,0.882978723404255,0.916660320748108,1.00102653920154,-1.18087433018805
"SITE3938","Site",595,658,0.904255319148936,0.916660320748108,1.00102653920154,-1.15068604704673
"SITE4314","Site",938,1034,0.90715667311412,0.916660320748108,1.00102653920154,-1.1050900549603
"SITE3081","Site",1796,1974,0.909827760891591,0.916660320748108,1.00102653920154,-1.0977516403792
"SITE3289","Site",1110,1222,0.908346972176759,0.916660320748108,1.00102653920154,-1.05089341082638
"SITE4629","Site",1282,1410,0.909219858156028,0.916660320748108,1.00102653920154,-1.0103144614703
"SITE2883","Site",425,470,0.904255319148936,0.916660320748108,1.00102653920154,-0.972507208518283
"SITE5062","Site",425,470,0.904255319148936,0.916660320748108,1.00102653920154,-0.972507208518283
"SITE9604","Site",768,846,0.907801418439716,0.916660320748108,1.00102653920154,-0.931777393704793
"SITE4590","Site",2486,2726,0.911958914159941,0.916660320748108,1.00102653920154,-0.887641937875443
"SITE5611","Site",169,188,0.898936170212766,0.916660320748108,1.00102653920154,-0.878802796280058
"SITE5425","Site",340,376,0.904255319148936,0.916660320748108,1.00102653920154,-0.869836890742177
"SITE8857","Site",340,376,0.904255319148936,0.916660320748108,1.00102653920154,-0.869836890742177
"SITE8210","Site",597,658,0.907294832826748,0.916660320748108,1.00102653920154,-0.868741224153761
"SITE216","Site",683,752,0.908244680851064,0.916660320748108,1.00102653920154,-0.834532279474976
"SITE4028","Site",84,94,0.893617021276596,0.916660320748108,1.00102653920154,-0.80789638777957
"SITE6991","Site",84,94,0.893617021276596,0.916660320748108,1.00102653920154,-0.80789638777957
"SITE9142","Site",4207,4606,0.913373860182371,0.916660320748108,1.00102653920154,-0.806561463146769
"SITE9346","Site",3348,3666,0.913256955810147,0.916660320748108,1.00102653920154,-0.745163932988631
"SITE4260","Site",341,376,0.906914893617021,0.916660320748108,1.00102653920154,-0.683347919537941
"SITE6572","Site",341,376,0.906914893617021,0.916660320748108,1.00102653920154,-0.683347919537941
"SITE9858","Site",170,188,0.904255319148936,0.916660320748108,1.00102653920154,-0.615067563970016
"SITE8420","Site",599,658,0.910334346504559,0.916660320748108,1.00102653920154,-0.58679640126079
"SITE8354","Site",857,940,0.911702127659574,0.916660320748108,1.00102653920154,-0.549711013282427
"SITE4874","Site",943,1034,0.911992263056093,0.916660320748108,1.00102653920154,-0.542804650393165
"SITE3415","Site",256,282,0.907801418439716,0.916660320748108,1.00102653920154,-0.53796192908027
"SITE4959","Site",1975,2162,0.913506012950971,0.916660320748108,1.00102653920154,-0.530370048030485
"SITE213","Site",3524,3854,0.91437467566165,0.916660320748108,1.00102653920154,-0.513111472533491
"SITE1233","Site",428,470,0.91063829787234,0.916660320748108,1.00102653920154,-0.472104788518271
"SITE6603","Site",2148,2350,0.914042553191489,0.916660320748108,1.00102653920154,-0.458893691776437
"SITE3068","Site",600,658,0.911854103343465,0.916660320748108,1.00102653920154,-0.4458239898143
"SITE1841","Site",85,94,0.904255319148936,0.916660320748108,1.00102653920154,-0.434918445371089
"SITE2030","Site",85,94,0.904255319148936,0.916660320748108,1.00102653920154,-0.434918445371089
"SITE6155","Site",171,188,0.909574468085106,0.916660320748108,1.00102653920154,-0.351332331659979
"SITE2354","Site",257,282,0.911347517730496,0.916660320748108,1.00102653920154,-0.322623013628938
"SITE180","Site",1634,1786,0.914893617021277,0.916660320748108,1.00102653920154,-0.269992392926105
"SITE4485","Site",2323,2538,0.915287628053586,0.916660320748108,1.00102653920154,-0.250072656049055
"SITE7809","Site",1204,1316,0.914893617021277,0.916660320748108,1.00102653920154,-0.231760140450548
"SITE8788","Site",1377,1504,0.915558510638298,0.916660320748108,1.00102653920154,-0.154517526248328
"SITE3839","Site",516,564,0.914893617021277,0.916660320748108,1.00102653920154,-0.151722626669748
"SITE4875","Site",172,188,0.914893617021277,0.916660320748108,1.00102653920154,-0.087597099349936
"SITE4612","Site",86,94,0.914893617021277,0.916660320748108,1.00102653920154,-0.0619405029626115
"SITE9147","Site",86,94,0.914893617021277,0.916660320748108,1.00102653920154,-0.0619405029626115
"SITE1727","Site",775,846,0.916075650118203,0.916660320748108,1.00102653920154,-0.0614955280850022
"SITE6405","Site",1809,1974,0.916413373860182,0.916660320748108,1.00102653920154,-0.0396756643189778
"SITE8633","Site",1379,1504,0.91688829787234,0.916660320748108,1.00102653920154,0.0319714449559091
"SITE1910","Site",862,940,0.917021276595745,0.916660320748108,1.00102653920154,0.0400188942245269
"SITE3353","Site",345,376,0.917553191489362,0.916660320748108,1.00102653920154,0.0626079652790137
"SITE7208","Site",345,376,0.917553191489362,0.916660320748108,1.00102653920154,0.0626079652790137
"SITE5895","Site",2156,2350,0.917446808510638,0.916660320748108,1.00102653920154,0.137871016077121
"SITE5384","Site",1984,2162,0.917668825161887,0.916660320748108,1.00102653920154,0.169571446027177
"SITE7860","Site",173,188,0.920212765957447,0.916660320748108,1.00102653920154,0.176138132960107
"SITE1786","Site",777,846,0.918439716312057,0.916660320748108,1.00102653920154,0.187156433520651
"SITE4323","Site",3105,3384,0.917553191489362,0.916660320748108,1.00102653920154,0.187823895837041
"SITE1982","Site",1467,1598,0.9180225281602,0.916660320748108,1.00102653920154,0.196914955715299
"SITE7184","Site",950,1034,0.918762088974855,0.916660320748108,1.00102653920154,0.24439491600083
"SITE9414","Site",950,1034,0.918762088974855,0.916660320748108,1.00102653920154,0.24439491600083
"SITE1544","Site",346,376,0.920212765957447,0.916660320748108,1.00102653920154,0.249096936483258
"SITE8768","Site",346,376,0.920212765957447,0.916660320748108,1.00102653920154,0.249096936483258
"SITE101","Site",605,658,0.919452887537994,0.916660320748108,1.00102653920154,0.259038067418131
