"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score","Flag","Weight","WeightMax"
"SITE9360","Site",0,880,0,0.0141083916083916,9.66581890721492,-1.14142183688819,0,0,2
"SITE6603","Site",0,848,0,0.0141083916083916,9.66581890721492,-1.12047653754541,0,0,2
"SITE4590","Site",1,960,0.00104166666666667,0.0141083916083916,9.66581890721492,-1.10415412839331,0,0,2
"SITE4323","Site",5,1408,0.00355113636363636,0.0141083916083916,9.66581890721492,-1.08038783141385,0,0,2
"SITE7809","Site",0,688,0,0.0141083916083916,9.66581890721492,-1.00925070151694,0,0,2
"SITE8625","Site",4,1184,0.00337837837837838,0.0141083916083916,9.66581890721492,-1.00693965290998,0,0,2
"SITE8351","Site",1,816,0.00122549019607843,0.0141083916083916,9.66581890721492,-1.0036588018418,0,0,2
"SITE2986","Site",0,608,0,0.0141083916083916,9.66581890721492,-0.94876057684422,0,0,2
"SITE9737","Site",0,608,0,0.0141083916083916,9.66581890721492,-0.94876057684422,0,0,2
"SITE213","Site",6,1296,0.00462962962962963,0.0141083916083916,9.66581890721492,-0.930639439474068,0,0,2
"SITE9580","Site",0,528,0,0.0141083916083916,9.66581890721492,-0.884141553053086,0,0,2
"SITE6900","Site",1,656,0.00152439024390244,0.0141083916083916,9.66581890721492,-0.879018491667083,0,0,2
"SITE8517","Site",1,656,0.00152439024390244,0.0141083916083916,9.66581890721492,-0.879018491667083,0,0,2
"SITE9661","Site",0,496,0,0.0141083916083916,9.66581890721492,-0.856930654895517,0,0,2
"SITE8633","Site",1,608,0.00164473684210526,0.0141083916083916,9.66581890721492,-0.83815537687624,0,0,2
"SITE8091","Site",0,448,0,0.0141083916083916,9.66581890721492,-0.814411406781896,0,0,2
"SITE4072","Site",0,432,0,0.0141083916083916,9.66581890721492,-0.799736125374324,0,0,2
"SITE4874","Site",0,432,0,0.0141083916083916,9.66581890721492,-0.799736125374324,0,0,2
"SITE8354","Site",0,432,0,0.0141083916083916,9.66581890721492,-0.799736125374324,0,0,2
"SITE6405","Site",2,672,0.00297619047619048,0.0141083916083916,9.66581890721492,-0.787033132802697,0,0,2
"SITE1727","Site",0,416,0,0.0141083916083916,9.66581890721492,-0.784786468385513,0,0,2
"SITE3090","Site",0,400,0,0.0141083916083916,9.66581890721492,-0.769546445442557,0,0,2
"SITE216","Site",1,528,0.00189393939393939,0.0141083916083916,9.66581890721492,-0.765452579594906,0,0,2
"SITE2373","Site",0,384,0,0.0141083916083916,9.66581890721492,-0.753998449882719,0,0,2
"SITE7011","Site",2,624,0.0032051282051282,0.0141083916083916,9.66581890721492,-0.742807249685912,0,0,2
"SITE7184","Site",0,368,0,0.0141083916083916,9.66581890721492,-0.738123020341333,0,0,2
"SITE3319","Site",0,352,0,0.0141083916083916,9.66581890721492,-0.721898555123974,0,0,2
"SITE5611","Site",0,352,0,0.0141083916083916,9.66581890721492,-0.721898555123974,0,0,2
"SITE6410","Site",0,352,0,0.0141083916083916,9.66581890721492,-0.721898555123974,0,0,2
"SITE8210","Site",1,480,0.00208333333333333,0.0141083916083916,9.66581890721492,-0.718513848890443,0,0,2
"SITE1748","Site",0,336,0,0.0141083916083916,9.66581890721492,-0.705300967404944,0,0,2
"SITE3938","Site",0,336,0,0.0141083916083916,9.66581890721492,-0.705300967404944,0,0,2
"SITE6384","Site",0,336,0,0.0141083916083916,9.66581890721492,-0.705300967404944,0,0,2
"SITE7096","Site",0,336,0,0.0141083916083916,9.66581890721492,-0.705300967404944,0,0,2
"SITE3719","Site",0,320,0,0.0141083916083916,9.66581890721492,-0.688303265541156,0,0,2
"SITE6832","Site",0,320,0,0.0141083916083916,9.66581890721492,-0.688303265541156,0,0,2
"SITE1257","Site",1,448,0.00223214285714286,0.0141083916083916,9.66581890721492,-0.685560248203153,0,0,2
"SITE3353","Site",0,304,0,0.0141083916083916,9.66581890721492,-0.670875037609008,0,0,2
"SITE5062","Site",0,288,0,0.0141083916083916,9.66581890721492,-0.652981812012523,0,0,2
