"GroupID","GroupLevel","Numerator","Denominator","Metric","Score","Flag"
"SITE8625","Site",4,809,0.00494437577255871,-2.02715114196148,-2
"SITE4597","Site",3,47,0.0638297872340425,2.45397588371558,1
"SITE022","Site",3,49,0.0612244897959184,2.37271279371424,1
"SITE8997","Site",3,49,0.0612244897959184,2.37271279371424,1
"SITE3839","Site",4,72,0.0555555555555556,2.52553963284002,1
"SITE3353","Site",5,113,0.0442477876106195,2.28776219828797,1
"SITE2901","Site",10,262,0.0381679389312977,2.76622754992734,1
"SITE8420","Site",8,236,0.0338983050847458,2.14728641234879,1
"SITE2532","Site",5,583,0.00857632933104631,-1.08164762227557,-1
"SITE4590","Site",5,666,0.00750750750750751,-1.35713689960052,-1
"SITE9142","Site",8,1116,0.00716845878136201,-1.83934449599746,-1
"SITE7809","Site",3,434,0.00691244239631336,-1.18590911533757,-1
"SITE4485","Site",5,800,0.00625,-1.74666828874421,-1
"SITE9580","Site",2,361,0.00554016620498615,-1.27163350646693,-1
"SITE8633","Site",2,431,0.00464037122969838,-1.52562457018156,-1
"SITE7184","Site",1,217,0.00460829493087558,-1.08597160558423,-1
"SITE8517","Site",2,450,0.00444444444444444,-1.58918446693156,-1
"SITE8764","Site",1,246,0.0040650406504065,-1.21836908765033,-1
"SITE4874","Site",1,255,0.00392156862745098,-1.25715586031131,-1
"SITE8091","Site",1,308,0.00324675324675325,-1.4679625938598,-1
"SITE2373","Site",0,183,0,-1.45167292190542,-1
"SITE2980","Site",0,166,0,-1.38260230045543,-1
"SITE6832","Site",0,122,0,-1.18528597736114,-1
"SITE101","Site",0,117,0,-1.16074323713296,-1
"SITE9888","Site",0,107,0,-1.11003103172469,-1
"SITE6991","Site",2,49,0.0408163265306122,1.33141677859653,0
"SITE4543","Site",2,52,0.0384615384615385,1.24779603894489,0
"SITE2923","Site",1,30,0.0333333333333333,0.743031219553484,0
"SITE4754","Site",1,30,0.0333333333333333,0.743031219553484,0
"SITE9604","Site",4,127,0.031496062992126,1.37787149435017,0
"SITE7543","Site",1,32,0.03125,0.681496805168324,0
"SITE7096","Site",5,160,0.03125,1.5238731828053,0
"SITE1934","Site",2,67,0.0298507462686567,0.902627431202495,0
"SITE4155","Site",1,35,0.0285714285714286,0.597219100682646,0
"SITE1233","Site",3,106,0.0283018867924528,1.01910001126445,0
"SITE6572","Site",2,71,0.028169014084507,0.825890962344195,0
"SITE8084","Site",1,38,0.0263157894736842,0.520935744319008,0
"SITE2894","Site",1,39,0.0256410256410256,0.497030238839,0
"SITE4314","Site",7,284,0.0246478873239437,1.21925507066617,0
"SITE3938","Site",4,165,0.0242424242424242,0.891382430372068,0
"SITE6603","Site",14,579,0.0241796200345423,1.65877276828468,0
"SITE1748","Site",3,125,0.024,0.75609262538235,0
"SITE5611","Site",4,169,0.0236686390532544,0.84775166413296,0
"SITE8799","Site",20,857,0.0233372228704784,1.83832395330242,0
"SITE4671","Site",1,43,0.0232558139534884,0.407889427532412,0
"SITE4260","Site",6,259,0.0231660231660232,0.990522333011064,0
"SITE7011","Site",10,433,0.023094688221709,1.26991244543747,0
"SITE5425","Site",2,89,0.0224719101123595,0.532912602901791,0
"SITE9147","Site",1,45,0.0222222222222222,0.36672831804797,0
"SITE9418","Site",1,45,0.0222222222222222,0.36672831804797,0
"SITE9858","Site",2,90,0.0222222222222222,0.518632161089713,0
"SITE7208","Site",2,91,0.021978021978022,0.504525438643634,0
"SITE2986","Site",8,367,0.0217983651226158,0.988113501645665,0
"SITE213","Site",21,1006,0.0208747514910537,1.42242910513869,0
"SITE9360","Site",12,576,0.0208333333333333,1.06907804729295,0
"SITE1910","Site",5,247,0.0202429149797571,0.632441935230168,0
"SITE5895","Site",10,497,0.0201207243460765,0.877263820875785,0
"SITE9414","Site",5,250,0.02,0.608275047553927,0
"SITE3068","Site",2,102,0.0196078431372549,0.359665915303383,0
"SITE958","Site",13,665,0.0195488721804511,0.907269152206096,0
"SITE1982","Site",6,307,0.0195439739413681,0.615819671236783,0
"SITE3077","Site",1,52,0.0192307692307692,0.236983607094795,0
"SITE2354","Site",1,53,0.0188679245283019,0.219997001113062,0
"SITE5384","Site",10,539,0.0185528756957328,0.648259154729095,0
"SITE1102","Site",2,111,0.018018018018018,0.253107305746247,0
"SITE1750","Site",7,389,0.0179948586118252,0.470495557706269,0
"SITE2192","Site",18,1005,0.017910447761194,0.736741820057889,0
"SITE9346","Site",14,794,0.017632241813602,0.597709931299367,0
"SITE5033","Site",8,461,0.017353579175705,0.411827945842915,0
"SITE4629","Site",9,521,0.017274472168906,0.424647003343644,0
"SITE8351","Site",10,580,0.0172413793103448,0.442237357052528,0
"SITE3989","Site",6,350,0.0171428571428571,0.330103449601204,0
"SITE4959","Site",11,645,0.0170542635658915,0.431721224380122,0
"SITE6184","Site",1,59,0.0169491525423729,0.124686846656472,0
"SITE5062","Site",2,120,0.0166666666666667,0.155266033893146,0
"SITE3081","Site",10,603,0.0165837479270315,0.333210589496667,0
"SITE180","Site",6,365,0.0164383561643836,0.238995823640925,0
"SITE9884","Site",1,61,0.0163934426229508,0.0951462977982181,0
"SITE9737","Site",7,441,0.0158730158730159,0.176164947024666,0
"SITE9661","Site",4,274,0.0145985401459854,-0.0149131852686697,0
"SITE3754","Site",2,144,0.0138888888888889,-0.0728836518388566,0
"SITE759","Site",5,361,0.0138504155124654,-0.120727384494728,0
"SITE8788","Site",5,367,0.0136239782016349,-0.153345898684664,0
"SITE4264","Site",4,296,0.0135135135135135,-0.151569114457704,0
"SITE1257","Site",4,298,0.0134228187919463,-0.163492326708839,0
"SITE4323","Site",13,977,0.0133060388945752,-0.322637036693246,0
"SITE7004","Site",5,376,0.0132978723404255,-0.201306690712047,0
"SITE8786","Site",6,457,0.0131291028446389,-0.248231352758877,0
"SITE7604","Site",2,161,0.0124223602484472,-0.212702059584121,0
"SITE3719","Site",2,163,0.0122699386503067,-0.228203564705444,0
"SITE1786","Site",2,169,0.0118343195266272,-0.273644044455341,0
"SITE3909","Site",6,516,0.0116279069767442,-0.512330617841017,0
"SITE3415","Site",2,174,0.0114942528735632,-0.310359754063934,0
"SITE6900","Site",5,436,0.0114678899082569,-0.495298033833228,0
"SITE3090","Site",3,268,0.0111940298507463,-0.420999860198902,0
"SITE1727","Site",2,195,0.0102564102564103,-0.454550484960981,0
"SITE7983","Site",5,497,0.0100603621730382,-0.757534023552674,0
"SITE8210","Site",3,299,0.0100334448160535,-0.590962564011779,0
"SITE3289","Site",4,413,0.00968523002421308,-0.746124982987968,0
"SITE6410","Site",2,214,0.00934579439252336,-0.573279517198201,0
"SITE1544","Site",1,107,0.00934579439252336,-0.405369834126198,0
"SITE8768","Site",1,107,0.00934579439252336,-0.405369834126198,0
"SITE2170","Site",5,536,0.00932835820895522,-0.910223674250822,0
"SITE6405","Site",4,450,0.00888888888888889,-0.901964158320112,0
"SITE404","Site",1,121,0.00826446280991736,-0.517775333864121,0
"SITE2883","Site",1,123,0.00813008130081301,-0.532900294729475,0
"SITE8354","Site",2,250,0.008,-0.774729145462289,0
"SITE2323","Site",3,381,0.0078740157480315,-0.974330852311357,0
"SITE216","Site",2,258,0.00775193798449612,-0.816070261756617,0
"SITE6384","Site",1,158,0.00632911392405063,-0.768987773635084,0
"SITE8835","Site",1,172,0.00581395348837209,-0.85158075771931,0
"SITE4072","Site",1,177,0.00564971751412429,-0.8797964657892,0
"SITE3319","Site",1,194,0.00515463917525773,-0.97134091686391,0
"SITE8857","Site",0,73,0,-0.91686345191321,0
"SITE6155","Site",0,63,0,-0.851752674369794,0
"SITE9516","Site",0,42,0,-0.695453146418984,0
"SITE3871","Site",0,40,0,-0.678692776322573,0
"SITE7860","Site",0,37,0,-0.652745810622335,0
"SITE5289","Site",0,36,0,-0.643864501404758,0
"SITE9395","Site",0,35,0,-0.634858959969367,0
"SITE7838","Site",0,32,0,-0.607041273478133,0
"SITE7913","Site",2,24,0.0833333333333333,NA,NA
"SITE8627","Site",1,15,0.0666666666666667,NA,NA
"SITE4703","Site",1,17,0.0588235294117647,NA,NA
"SITE6123","Site",1,19,0.0526315789473684,NA,NA
"SITE1273","Site",1,21,0.0476190476190476,NA,NA
"SITE9766","Site",1,21,0.0476190476190476,NA,NA
"SITE1841","Site",1,23,0.0434782608695652,NA,NA
"SITE4028","Site",1,24,0.0416666666666667,NA,NA
"SITE4424","Site",1,24,0.0416666666666667,NA,NA
"SITE3759","Site",1,28,0.0357142857142857,NA,NA
"SITE4275","Site",0,28,0,NA,NA
"SITE4875","Site",0,28,0,NA,NA
"SITE8616","Site",0,27,0,NA,NA
"SITE1935","Site",0,26,0,NA,NA
"SITE7246","Site",0,25,0,NA,NA
"SITE9082","Site",0,20,0,NA,NA
"SITE8361","Site",0,14,0,NA,NA
"SITE6068","Site",0,11,0,NA,NA
"SITE5185","Site",0,10,0,NA,NA
"SITE7734","Site",0,10,0,NA,NA
"SITE4612","Site",0,6,0,NA,NA
"SITE4744","Site",0,6,0,NA,NA
"SITE4976","Site",0,6,0,NA,NA
"SITE2030","Site",0,5,0,NA,NA
"SITE2062","Site",0,4,0,NA,NA
"SITE5217","Site",0,4,0,NA,NA
"SITE6440","Site",0,2,0,NA,NA
