"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score","Flag","Weight","WeightMax"
"30776","Site",7,32,0.21875,0.0442263235684238,1.34689215172086,4.04503712203309,2,32,32
"10630","Site",5,255,0.0196078431372549,0.0442263235684238,1.34689215172086,-1.61073650812562,0,0,32
"5968","Site",6,277,0.0216606498194946,0.0442263235684238,1.34689215172086,-1.53879709860848,0,0,32
"33824","Site",3,180,0.0166666666666667,0.0442263235684238,1.34689215172086,-1.51496719416858,0,0,32
"12937","Site",7,301,0.0232558139534884,0.0442263235684238,1.34689215172086,-1.49068335364213,0,0,32
"13081","Site",2,138,0.0144927536231884,0.0442263235684238,1.34689215172086,-1.43113224915307,0,0,32
"39044","Site",0,61,0,0.0442263235684238,1.34689215172086,-1.41526877786964,0,0,32
"32913","Site",5,224,0.0223214285714286,0.0442263235684238,1.34689215172086,-1.34325465481181,0,0,32
"29192","Site",1,91,0.010989010989011,0.0442263235684238,1.34689215172086,-1.29909157705331,0,0,32
"39000","Site",1,90,0.0111111111111111,0.0442263235684238,1.34689215172086,-1.28718796276121,0,0,32
"12432","Site",5,212,0.0235849056603774,0.0442263235684238,1.34689215172086,-1.23140418864844,0,0,32
"13333","Site",2,118,0.0169491525423729,0.0442263235684238,1.34689215172086,-1.21404140798811,0,0,32
"531","Site",26,774,0.0335917312661499,0.0442263235684238,1.34689215172086,-1.21222851254559,0,0,32
"18033","Site",0,43,0,0.0442263235684238,1.34689215172086,-1.18825113041817,0,0,32
"17961","Site",10,344,0.0290697674418605,0.0442263235684238,1.34689215172086,-1.1517889898916,0,0,32
"34713","Site",21,633,0.033175355450237,0.0442263235684238,1.34689215172086,-1.13918786572292,0,0,32
"10624","Site",2,110,0.0181818181818182,0.0442263235684238,1.34689215172086,-1.11919465153284,0,0,32
"25605","Site",10,338,0.029585798816568,0.0442263235684238,1.34689215172086,-1.1028289615718,0,0,32
"31107","Site",13,415,0.0313253012048193,0.0442263235684238,1.34689215172086,-1.07681561776693,0,0,32
"33296","Site",8,271,0.029520295202952,0.0442263235684238,1.34689215172086,-0.991912159396249,0,0,32
"25476","Site",3,130,0.0230769230769231,0.0442263235684238,1.34689215172086,-0.988013563687823,0,0,32
"18777","Site",16,477,0.0335429769392034,0.0442263235684238,1.34689215172086,-0.956003931993231,0,0,32
"37186","Site",30,808,0.0371287128712871,0.0442263235684238,1.34689215172086,-0.826629736960578,0,0,32
"38272","Site",9,277,0.0324909747292419,0.0442263235684238,1.34689215172086,-0.800256218618268,0,0,32
"6530","Site",7,223,0.031390134529148,0.0442263235684238,1.34689215172086,-0.785383377434723,0,0,32
"9044","Site",1,53,0.0188679245283019,0.0442263235684238,1.34689215172086,-0.756402465531497,0,0,32
