"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score"
"5444","Site",1,79,0.0126582278481013,0.0874673134498048,2.05170903495454,-1.56959321552841
"37702","Site",35,570,0.0614035087719298,0.0874673134498048,2.05170903495454,-1.46890754318179
"22033","Site",5,126,0.0396825396825397,0.0874673134498048,2.05170903495454,-1.2661758550175
"12417","Site",27,435,0.0620689655172414,0.0874673134498048,2.05170903495454,-1.25045859961996
"9075","Site",7,155,0.0451612903225806,0.0874673134498048,2.05170903495454,-1.24333246101097
"2392","Site",32,497,0.0643863179074447,0.0874673134498048,2.05170903495454,-1.21465223134266
"33617","Site",28,440,0.0636363636363636,0.0874673134498048,2.05170903495454,-1.18001332402104
"531","Site",54,774,0.0697674418604651,0.0874673134498048,2.05170903495454,-1.16241128292832
"33296","Site",16,271,0.0590405904059041,0.0874673134498048,2.05170903495454,-1.10466517912414
"6453","Site",0,26,0,0.0874673134498048,2.05170903495454,-1.05281407468085
"21541","Site",2,61,0.0327868852459016,0.0874673134498048,2.05170903495454,-1.00812885447294
"34664","Site",5,107,0.0467289719626168,0.0874673134498048,2.05170903495454,-0.994751159364755
"18033","Site",1,43,0.0232558139534884,0.0874673134498048,2.05170903495454,-0.993953942095421
"34660","Site",9,162,0.0555555555555556,0.0874673134498048,2.05170903495454,-0.958798744205053
"4723","Site",0,21,0,0.0874673134498048,2.05170903495454,-0.946181942837956
"14164","Site",6,116,0.0517241379310345,0.0874673134498048,2.05170903495454,-0.908743566366207
"17808","Site",35,498,0.070281124497992,0.0874673134498048,2.05170903495454,-0.90534368056659
"6530","Site",14,223,0.062780269058296,0.0874673134498048,2.05170903495454,-0.870243424226159
"21129","Site",1,36,0.0277777777777778,0.0874673134498048,2.05170903495454,-0.845412513309986
"17731","Site",2,52,0.0384615384615385,0.0874673134498048,2.05170903495454,-0.83419609835335
"26880","Site",22,324,0.0679012345679012,0.0874673134498048,2.05170903495454,-0.831372253290464
"16725","Site",1,35,0.0285714285714286,0.0874673134498048,2.05170903495454,-0.822504332415371
"22677","Site",27,385,0.0701298701298701,0.0874673134498048,2.05170903495454,-0.803035306192676
"34713","Site",47,633,0.0742496050552923,0.0874673134498048,2.05170903495454,-0.785013711034349
"10630","Site",17,255,0.0666666666666667,0.0874673134498048,2.05170903495454,-0.784090424777701
"534","Site",13,202,0.0643564356435644,0.0874673134498048,2.05170903495454,-0.775374201425528
"14105","Site",8,135,0.0592592592592593,0.0874673134498048,2.05170903495454,-0.773676194934834
"28676","Site",20,292,0.0684931506849315,0.0874673134498048,2.05170903495454,-0.765373230348584
"17187","Site",57,753,0.0756972111553785,0.0874673134498048,2.05170903495454,-0.762424680194395
"5968","Site",19,277,0.0685920577617329,0.0874673134498048,2.05170903495454,-0.741569652534439
"18777","Site",35,477,0.0733752620545073,0.0874673134498048,2.05170903495454,-0.726528455609423
"34869","Site",9,144,0.0625,0.0874673134498048,2.05170903495454,-0.707248899712572
"33620","Site",13,194,0.0670103092783505,0.0874673134498048,2.05170903495454,-0.672608140947687
"20869","Site",0,10,0,0.0874673134498048,2.05170903495454,-0.652927571624109
"14169","Site",1,28,0.0357142857142857,0.0874673134498048,2.05170903495454,-0.646448599834499
"13139","Site",7,113,0.0619469026548673,0.0874673134498048,2.05170903495454,-0.640392302976784
"34326","Site",1,27,0.037037037037037,0.0874673134498048,2.05170903495454,-0.618575124876002
"14729","Site",19,266,0.0714285714285714,0.0874673134498048,2.05170903495454,-0.617490586239516
"10624","Site",7,110,0.0636363636363636,0.0874673134498048,2.05170903495454,-0.590006662010519
"12937","Site",22,301,0.0730897009966777,0.0874673134498048,2.05170903495454,-0.588829068761325
"8995","Site",22,297,0.0740740740740741,0.0874673134498048,2.05170903495454,-0.544857679551923
"12407","Site",3,52,0.0576923076923077,0.0874673134498048,2.05170903495454,-0.506842175994559
"38272","Site",21,277,0.075812274368231,0.0874673134498048,2.05170903495454,-0.457902315329156
"24917","Site",4,63,0.0634920634920635,0.0874673134498048,2.05170903495454,-0.449213334292331
"38497","Site",14,190,0.0736842105263158,0.0874673134498048,2.05170903495454,-0.448479938132635
"4695","Site",16,214,0.0747663551401869,0.0874673134498048,2.05170903495454,-0.438593910903691
"8290","Site",0,4,0,0.0874673134498048,2.05170903495454,-0.412947654690982
"32913","Site",17,224,0.0758928571428571,0.0874673134498048,2.05170903495454,-0.408925157685598
"25616","Site",12,158,0.0759493670886076,0.0874673134498048,2.05170903495454,-0.34176124728299
"10371","Site",7,95,0.0736842105263158,0.0874673134498048,2.05170903495454,-0.317123205479709
"6416","Site",17,216,0.0787037037037037,0.0874673134498048,2.05170903495454,-0.304038881428897
"16996","Site",19,240,0.0791666666666667,0.0874673134498048,2.05170903495454,-0.303554569925108
"5927","Site",13,167,0.0778443113772455,0.0874673134498048,2.05170903495454,-0.293554022463358
"18260","Site",2,30,0.0666666666666667,0.0874673134498048,2.05170903495454,-0.268940796946329
"39048","Site",6,79,0.0759493670886076,0.0874673134498048,2.05170903495454,-0.241661695500574
"30019","Site",4,54,0.0740740740740741,0.0874673134498048,2.05170903495454,-0.232328095184651
"39000","Site",7,90,0.0777777777777778,0.0874673134498048,2.05170903495454,-0.21699185948357
"17013","Site",2,28,0.0714285714285714,0.0874673134498048,2.05170903495454,-0.200340400869284
"257","Site",7,89,0.0786516853932584,0.0874673134498048,2.05170903495454,-0.196321327738401
"4354","Site",9,111,0.0810810810810811,0.0874673134498048,2.05170903495454,-0.158827400121854
"28689","Site",27,321,0.0841121495327103,0.0874673134498048,2.05170903495454,-0.141901007701234
"33633","Site",1,14,0.0714285714285714,0.0874673134498048,2.05170903495454,-0.141662056000302
"37728","Site",37,436,0.0848623853211009,0.0874673134498048,2.05170903495454,-0.128397985776028
"34355","Site",27,319,0.0846394984326019,0.0874673134498048,2.05170903495454,-0.119224513468816
"20578","Site",10,120,0.0833333333333333,0.0874673134498048,2.05170903495454,-0.10690012850806
"34696","Site",24,283,0.0848056537102474,0.0874673134498048,2.05170903495454,-0.105697562974558
"39044","Site",5,61,0.0819672131147541,0.0874673134498048,2.05170903495454,-0.10140392151986
"34","Site",4,49,0.0816326530612245,0.0874673134498048,2.05170903495454,-0.0964123888025739
"27025","Site",4,49,0.0816326530612245,0.0874673134498048,2.05170903495454,-0.0964123888025739
"30816","Site",3,37,0.0810810810810811,0.0874673134498048,2.05170903495454,-0.0916990422150408
"29254","Site",2,25,0.08,0.0874673134498048,2.05170903495454,-0.0881360548963508
"6022","Site",12,141,0.0851063829787234,0.0874673134498048,2.05170903495454,-0.0661777465244922
"16424","Site",2,24,0.0833333333333333,0.0874673134498048,2.05170903495454,-0.0478071908294973
"17815","Site",4,47,0.0851063829787234,0.0874673134498048,2.05170903495454,-0.0382077397702784
"17541","Site",50,576,0.0868055555555556,0.0874673134498048,2.05170903495454,-0.0374912217547831
"34341","Site",49,557,0.0879712746858169,0.0874673134498048,2.05170903495454,0.0280765635424176
"34071","Site",28,316,0.0886075949367089,0.0874673134498048,2.05170903495454,0.0478492170099849
"14601","Site",31,348,0.089080459770115,0.0874673134498048,2.05170903495454,0.0710366716168178
"10497","Site",16,178,0.0898876404494382,0.0874673134498048,2.05170903495454,0.0762260240445775
"28822","Site",12,132,0.0909090909090909,0.0874673134498048,2.05170903495454,0.0933445513014492
"1881","Site",25,277,0.0902527075812274,0.0874673134498048,2.05170903495454,0.109432359081411
"9044","Site",5,53,0.0943396226415094,0.0874673134498048,2.05170903495454,0.118102705406107
"34903","Site",7,73,0.0958904109589041,0.0874673134498048,2.05170903495454,0.169884000415959
"37908","Site",18,194,0.0927835051546392,0.0874673134498048,2.05170903495454,0.174791664974078
"31107","Site",38,415,0.091566265060241,0.0874673134498048,2.05170903495454,0.197113359787709
"8594","Site",66,725,0.0910344827586207,0.0874673134498048,2.05170903495454,0.226731544726844
"38711","Site",28,301,0.0930232558139535,0.0874673134498048,2.05170903495454,0.227541281908855
"17961","Site",32,344,0.0930232558139535,0.0874673134498048,2.05170903495454,0.243251862357223
"18549","Site",3,28,0.107142857142857,0.0874673134498048,2.05170903495454,0.245767798095931
"12392","Site",10,102,0.0980392156862745,0.0874673134498048,2.05170903495454,0.252041726012597
"29192","Site",9,91,0.0989010989010989,0.0874673134498048,2.05170903495454,0.257471969818614
"29060","Site",16,161,0.0993788819875776,0.0874673134498048,2.05170903495454,0.356780502478589
"21380","Site",38,399,0.0952380952380952,0.0874673134498048,2.05170903495454,0.366412585505298
"16992","Site",20,203,0.0985221674876847,0.0874673134498048,2.05170903495454,0.371809303470169
"37912","Site",5,45,0.111111111111111,0.0874673134498048,2.05170903495454,0.374405924091507
"14648","Site",14,137,0.102189781021898,0.0874673134498048,2.05170903495454,0.406780485964945
"34343","Site",2,15,0.133333333333333,0.0874673134498048,2.05170903495454,0.419329972219865
"30995","Site",3,24,0.125,0.0874673134498048,2.05170903495454,0.434044735991719
"37186","Site",76,808,0.0940594059405941,0.0874673134498048,2.05170903495454,0.442331831237388
"18244","Site",1,6,0.166666666666667,0.0874673134498048,2.05170903495454,0.457948331406468
"26674","Site",13,122,0.10655737704918,0.0874673134498048,2.05170903495454,0.497744547670838
"25476","Site",14,130,0.107692307692308,0.0874673134498048,2.05170903495454,0.544351349147449
"33824","Site",19,180,0.105555555555556,0.0874673134498048,2.05170903495454,0.572864401718141
"13333","Site",13,118,0.110169491525424,0.0874673134498048,2.05170903495454,0.58214041403724
"38758","Site",3,21,0.142857142857143,0.0874673134498048,2.05170903495454,0.59918218972364
"38404","Site",14,127,0.110236220472441,0.0874673134498048,2.05170903495454,0.60570793755872
"30212","Site",12,105,0.114285714285714,0.0874673134498048,2.05170903495454,0.64870425704969
"1028","Site",11,93,0.118279569892473,0.0874673134498048,2.05170903495454,0.701429777464091
"37191","Site",6,45,0.133333333333333,0.0874673134498048,2.05170903495454,0.726300817021252
"30729","Site",34,322,0.105590062111801,0.0874673134498048,2.05170903495454,0.767664087444186
"20531","Site",37,349,0.106017191977077,0.0874673134498048,2.05170903495454,0.81803710729745
"25605","Site",36,338,0.106508875739645,0.0874673134498048,2.05170903495454,0.826380667631893
