"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score"
"SITE9142","Site",0,15,0,0.0184210526315789,1.10695595184297,-0.504283854575591
"SITE2192","Site",0,14,0,0.0184210526315789,1.10695595184297,-0.487184488245033
"SITE4323","Site",0,14,0,0.0184210526315789,1.10695595184297,-0.487184488245033
"SITE8799","Site",0,13,0,0.0184210526315789,1.10695595184297,-0.469462719699375
"SITE4590","Site",0,12,0,0.0184210526315789,1.10695595184297,-0.451045191514656
"SITE8625","Site",0,12,0,0.0184210526315789,1.10695595184297,-0.451045191514656
"SITE213","Site",0,11,0,0.0184210526315789,1.10695595184297,-0.43184289317928
"SITE2532","Site",0,11,0,0.0184210526315789,1.10695595184297,-0.43184289317928
"SITE4485","Site",0,11,0,0.0184210526315789,1.10695595184297,-0.43184289317928
"SITE4959","Site",0,11,0,0.0184210526315789,1.10695595184297,-0.43184289317928
"SITE9346","Site",0,11,0,0.0184210526315789,1.10695595184297,-0.43184289317928
"SITE958","Site",0,11,0,0.0184210526315789,1.10695595184297,-0.43184289317928
"SITE5033","Site",0,10,0,0.0184210526315789,1.10695595184297,-0.411746043078025
"SITE4072","Site",0,9,0,0.0184210526315789,1.10695595184297,-0.390616594106509
"SITE5895","Site",0,9,0,0.0184210526315789,1.10695595184297,-0.390616594106509
"SITE6603","Site",0,9,0,0.0184210526315789,1.10695595184297,-0.390616594106509
"SITE7004","Site",0,9,0,0.0184210526315789,1.10695595184297,-0.390616594106509
"SITE8351","Site",0,9,0,0.0184210526315789,1.10695595184297,-0.390616594106509
"SITE9360","Site",0,9,0,0.0184210526315789,1.10695595184297,-0.390616594106509
"SITE216","Site",0,8,0,0.0184210526315789,1.10695595184297,-0.368276856715608
"SITE4260","Site",0,8,0,0.0184210526315789,1.10695595184297,-0.368276856715608
"SITE4314","Site",0,8,0,0.0184210526315789,1.10695595184297,-0.368276856715608
"SITE8786","Site",0,8,0,0.0184210526315789,1.10695595184297,-0.368276856715608
"SITE1727","Site",0,7,0,0.0184210526315789,1.10695595184297,-0.344491455326961
"SITE1748","Site",0,7,0,0.0184210526315789,1.10695595184297,-0.344491455326961
"SITE1750","Site",0,7,0,0.0184210526315789,1.10695595184297,-0.344491455326961
"SITE180","Site",0,7,0,0.0184210526315789,1.10695595184297,-0.344491455326961
"SITE2986","Site",0,7,0,0.0184210526315789,1.10695595184297,-0.344491455326961
"SITE3353","Site",0,7,0,0.0184210526315789,1.10695595184297,-0.344491455326961
"SITE3909","Site",0,7,0,0.0184210526315789,1.10695595184297,-0.344491455326961
"SITE3989","Site",0,7,0,0.0184210526315789,1.10695595184297,-0.344491455326961
"SITE4629","Site",0,7,0,0.0184210526315789,1.10695595184297,-0.344491455326961
"SITE4874","Site",0,7,0,0.0184210526315789,1.10695595184297,-0.344491455326961
"SITE5384","Site",0,7,0,0.0184210526315789,1.10695595184297,-0.344491455326961
"SITE7809","Site",0,7,0,0.0184210526315789,1.10695595184297,-0.344491455326961
"SITE8768","Site",0,7,0,0.0184210526315789,1.10695595184297,-0.344491455326961
"SITE9414","Site",0,7,0,0.0184210526315789,1.10695595184297,-0.344491455326961
"SITE9661","Site",0,7,0,0.0184210526315789,1.10695595184297,-0.344491455326961
"SITE1233","Site",0,6,0,0.0184210526315789,1.10695595184297,-0.318937113541598
"SITE2323","Site",0,6,0,0.0184210526315789,1.10695595184297,-0.318937113541598
"SITE3839","Site",0,6,0,0.0184210526315789,1.10695595184297,-0.318937113541598
"SITE5611","Site",0,6,0,0.0184210526315789,1.10695595184297,-0.318937113541598
"SITE7011","Site",0,6,0,0.0184210526315789,1.10695595184297,-0.318937113541598
"SITE759","Site",0,6,0,0.0184210526315789,1.10695595184297,-0.318937113541598
"SITE8210","Site",0,6,0,0.0184210526315789,1.10695595184297,-0.318937113541598
"SITE8354","Site",0,6,0,0.0184210526315789,1.10695595184297,-0.318937113541598
"SITE8420","Site",0,6,0,0.0184210526315789,1.10695595184297,-0.318937113541598
"SITE9737","Site",0,6,0,0.0184210526315789,1.10695595184297,-0.318937113541598
"SITE1257","Site",0,5,0,0.0184210526315789,1.10695595184297,-0.291148419187199
"SITE1786","Site",0,5,0,0.0184210526315789,1.10695595184297,-0.291148419187199
"SITE1982","Site",0,5,0,0.0184210526315789,1.10695595184297,-0.291148419187199
"SITE2373","Site",0,5,0,0.0184210526315789,1.10695595184297,-0.291148419187199
