"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score"
"SITE213","Site",0,12,0,0.238805970149254,1.06464363394893,-1.88045695048118
"SITE4485","Site",0,11,0,0.238805970149254,1.06464363394893,-1.8004004593595
"SITE2170","Site",0,10,0,0.238805970149254,1.06464363394893,-1.71661448365986
"SITE4072","Site",0,9,0,0.238805970149254,1.06464363394893,-1.62852348983972
"SITE4323","Site",1,15,0.0666666666666667,0.238805970149254,1.06464363394893,-1.51549065753449
"SITE1727","Site",0,7,0,0.238805970149254,1.06464363394893,-1.43622271944764
"SITE8768","Site",0,7,0,0.238805970149254,1.06464363394893,-1.43622271944764
"SITE7983","Site",1,14,0.0714285714285714,0.238805970149254,1.06464363394893,-1.4236014589451
"SITE8799","Site",1,14,0.0714285714285714,0.238805970149254,1.06464363394893,-1.4236014589451
"SITE4590","Site",1,13,0.0769230769230769,0.238805970149254,1.06464363394893,-1.32678400220187
"SITE3081","Site",1,12,0.0833333333333333,0.238805970149254,1.06464363394893,-1.22425582713619
"SITE958","Site",1,12,0.0833333333333333,0.238805970149254,1.06464363394893,-1.22425582713619
"SITE2894","Site",0,5,0,0.238805970149254,1.06464363394893,-1.21382974207893
"SITE3719","Site",0,5,0,0.238805970149254,1.06464363394893,-1.21382974207893
"SITE6184","Site",0,5,0,0.238805970149254,1.06464363394893,-1.21382974207893
"SITE6384","Site",0,5,0,0.238805970149254,1.06464363394893,-1.21382974207893
"SITE8835","Site",0,5,0,0.238805970149254,1.06464363394893,-1.21382974207893
"SITE1102","Site",0,4,0,0.238805970149254,1.06464363394893,-1.08568232655981
"SITE7860","Site",0,4,0,0.238805970149254,1.06464363394893,-1.08568232655981
"SITE9858","Site",0,4,0,0.238805970149254,1.06464363394893,-1.08568232655981
"SITE2192","Site",2,16,0.125,0.238805970149254,1.06464363394893,-1.03479096750232
"SITE3871","Site",0,3,0,0.238805970149254,1.06464363394893,-0.940228475240591
"SITE6572","Site",0,3,0,0.238805970149254,1.06464363394893,-0.940228475240591
"SITE7838","Site",0,3,0,0.238805970149254,1.06464363394893,-0.940228475240591
"SITE4314","Site",1,9,0.111111111111111,0.238805970149254,1.06464363394893,-0.870807699428184
"SITE2532","Site",2,14,0.142857142857143,0.238805970149254,1.06464363394893,-0.816077269458973
"SITE8625","Site",2,14,0.142857142857143,0.238805970149254,1.06464363394893,-0.816077269458973
"SITE1544","Site",0,2,0,0.238805970149254,1.06464363394893,-0.767693335324832
"SITE1935","Site",0,2,0,0.238805970149254,1.06464363394893,-0.767693335324832
"SITE4424","Site",0,2,0,0.238805970149254,1.06464363394893,-0.767693335324832
"SITE4612","Site",0,2,0,0.238805970149254,1.06464363394893,-0.767693335324832
"SITE4703","Site",0,2,0,0.238805970149254,1.06464363394893,-0.767693335324832
"SITE5425","Site",0,2,0,0.238805970149254,1.06464363394893,-0.767693335324832
"SITE6068","Site",0,2,0,0.238805970149254,1.06464363394893,-0.767693335324832
"SITE6123","Site",0,2,0,0.238805970149254,1.06464363394893,-0.767693335324832
"SITE7734","Site",0,2,0,0.238805970149254,1.06464363394893,-0.767693335324832
"SITE7913","Site",0,2,0,0.238805970149254,1.06464363394893,-0.767693335324832
"SITE8084","Site",0,2,0,0.238805970149254,1.06464363394893,-0.767693335324832
"SITE8627","Site",0,2,0,0.238805970149254,1.06464363394893,-0.767693335324832
"SITE9766","Site",0,2,0,0.238805970149254,1.06464363394893,-0.767693335324832
"SITE3353","Site",1,8,0.125,0.238805970149254,1.06464363394893,-0.73170771023148
"SITE3909","Site",1,8,0.125,0.238805970149254,1.06464363394893,-0.73170771023148
"SITE3989","Site",1,8,0.125,0.238805970149254,1.06464363394893,-0.73170771023148
"SITE6900","Site",1,8,0.125,0.238805970149254,1.06464363394893,-0.73170771023148
"SITE7809","Site",1,8,0.125,0.238805970149254,1.06464363394893,-0.73170771023148
"SITE4959","Site",2,13,0.153846153846154,0.238805970149254,1.06464363394893,-0.696326355765522
"SITE9142","Site",3,18,0.166666666666667,0.238805970149254,1.06464363394893,-0.695722085138129
"SITE1233","Site",1,7,0.142857142857143,0.238805970149254,1.06464363394893,-0.577053771206641
"SITE3839","Site",1,7,0.142857142857143,0.238805970149254,1.06464363394893,-0.577053771206641
"SITE8420","Site",1,7,0.142857142857143,0.238805970149254,1.06464363394893,-0.577053771206641
"SITE8633","Site",1,7,0.142857142857143,0.238805970149254,1.06464363394893,-0.577053771206641
"SITE8788","Site",1,7,0.142857142857143,0.238805970149254,1.06464363394893,-0.577053771206641
"SITE5185","Site",0,1,0,0.238805970149254,1.06464363394893,-0.542841163279907
"SITE6440","Site",0,1,0,0.238805970149254,1.06464363394893,-0.542841163279907
"SITE8361","Site",0,1,0,0.238805970149254,1.06464363394893,-0.542841163279907
"SITE6603","Site",2,11,0.181818181818182,0.238805970149254,1.06464363394893,-0.42964101871079
"SITE7004","Site",2,11,0.181818181818182,0.238805970149254,1.06464363394893,-0.42964101871079
"SITE9360","Site",2,11,0.181818181818182,0.238805970149254,1.06464363394893,-0.42964101871079
"SITE1910","Site",1,6,0.166666666666667,0.238805970149254,1.06464363394893,-0.401675333135666
"SITE3090","Site",1,6,0.166666666666667,0.238805970149254,1.06464363394893,-0.401675333135666
"SITE4264","Site",1,6,0.166666666666667,0.238805970149254,1.06464363394893,-0.401675333135666
