"GroupID","GroupLevel","Numerator","Denominator","Metric","Score","Flag"
"SITE5289","Site",3,4,0.75,2.3240387302921,1
"SITE9082","Site",3,4,0.75,2.3240387302921,1
"SITE101","Site",5,7,0.714285714285714,2.85962202175736,1
"SITE7208","Site",6,10,0.6,2.59637940653554,1
"SITE4874","Site",7,14,0.5,2.22154367797165,1
"SITE8351","Site",8,17,0.470588235294118,2.17236229372045,1
"SITE4275","Site",2,3,0.666666666666667,1.68457601813939,0
"SITE4754","Site",2,3,0.666666666666667,1.68457601813939,0
"SITE4028","Site",3,5,0.6,1.83591748489439,0
"SITE4744","Site",2,4,0.5,1.1874650446748,0
"SITE7246","Site",2,4,0.5,1.1874650446748,0
"SITE9147","Site",2,4,0.5,1.1874650446748,0
"SITE6410","Site",4,8,0.5,1.67932917102307,0
"SITE8091","Site",5,10,0.5,1.87754709150298,0
"SITE9580","Site",4,9,0.444444444444444,1.40233967180643,0
"SITE022","Site",3,7,0.428571428571429,1.14128412527536,0
"SITE3415","Site",3,7,0.428571428571429,1.14128412527536,0
"SITE3938","Site",3,7,0.428571428571429,1.14128412527536,0
"SITE1841","Site",2,5,0.4,0.819335075903281,0
"SITE2883","Site",2,5,0.4,0.819335075903281,0
"SITE6155","Site",2,5,0.4,0.819335075903281,0
"SITE2323","Site",4,10,0.4,1.15871477647041,0
"SITE9737","Site",4,10,0.4,1.15871477647041,0
"SITE8786","Site",5,13,0.384615384615385,1.19504658354353,0
"SITE1257","Site",3,8,0.375,0.875650210604886,0
"SITE1786","Site",3,8,0.375,0.875650210604886,0
"SITE2373","Site",3,8,0.375,0.875650210604886,0
"SITE5384","Site",4,11,0.363636363636364,0.941118421937922,0
"SITE5895","Site",5,14,0.357142857142857,1.0064952989994,0
"SITE4155","Site",1,3,0.333333333333333,0.372173771449401,0
"SITE4671","Site",1,3,0.333333333333333,0.372173771449401,0
"SITE4875","Site",1,3,0.333333333333333,0.372173771449401,0
"SITE7543","Site",1,3,0.333333333333333,0.372173771449401,0
"SITE8857","Site",1,3,0.333333333333333,0.372173771449401,0
"SITE9888","Site",1,3,0.333333333333333,0.372173771449401,0
"SITE2901","Site",2,6,0.333333333333333,0.526333195143287,0
"SITE3068","Site",2,6,0.333333333333333,0.526333195143287,0
"SITE3754","Site",2,6,0.333333333333333,0.526333195143287,0
"SITE8764","Site",2,6,0.333333333333333,0.526333195143287,0
"SITE759","Site",3,9,0.333333333333333,0.644623881394889,0
"SITE4260","Site",4,12,0.333333333333333,0.744347542898801,0
"SITE4629","Site",4,12,0.333333333333333,0.744347542898801,0
"SITE1748","Site",3,10,0.3,0.43988246143784,0
"SITE2986","Site",3,10,0.3,0.43988246143784,0
"SITE3289","Site",3,10,0.3,0.43988246143784,0
"SITE5611","Site",3,10,0.3,0.43988246143784,0
"SITE1982","Site",2,7,0.285714285714286,0.282115177034358,0
"SITE3319","Site",2,7,0.285714285714286,0.282115177034358,0
"SITE7184","Site",2,7,0.285714285714286,0.282115177034358,0
"SITE8997","Site",2,7,0.285714285714286,0.282115177034358,0
"SITE2354","Site",1,4,0.25,0.0508913590574913,0
"SITE2923","Site",1,4,0.25,0.0508913590574913,0
"SITE3077","Site",1,4,0.25,0.0508913590574913,0
"SITE404","Site",1,4,0.25,0.0508913590574913,0
"SITE4543","Site",1,4,0.25,0.0508913590574913,0
"SITE4597","Site",1,4,0.25,0.0508913590574913,0
"SITE6991","Site",1,4,0.25,0.0508913590574913,0
"SITE9418","Site",1,4,0.25,0.0508913590574913,0
"SITE6405","Site",2,8,0.25,0.071971250186703,0
"SITE7011","Site",2,8,0.25,0.071971250186703,0
"SITE8210","Site",2,8,0.25,0.071971250186703,0
"SITE8354","Site",2,8,0.25,0.071971250186703,0
"SITE5033","Site",3,13,0.230769230769231,-0.0658687093291708,0
"SITE1750","Site",2,9,0.222222222222222,-0.113091909016647,0
"SITE180","Site",2,9,0.222222222222222,-0.113091909016647,0
"SITE8517","Site",2,9,0.222222222222222,-0.113091909016647,0
"SITE9414","Site",2,9,0.222222222222222,-0.113091909016647,0
"SITE9661","Site",2,9,0.222222222222222,-0.113091909016647,0
"SITE9346","Site",3,14,0.214285714285714,-0.208553079972849,0
"SITE216","Site",2,10,0.2,-0.278949853594728,0
"SITE1934","Site",1,5,0.2,-0.197247333087827,0
"SITE2980","Site",1,5,0.2,-0.197247333087827,0
"SITE7604","Site",1,5,0.2,-0.197247333087827,0
"SITE9395","Site",1,5,0.2,-0.197247333087827,0
"SITE9516","Site",1,5,0.2,-0.197247333087827,0
"SITE9884","Site",1,5,0.2,-0.197247333087827,0
"SITE6603","Site",2,11,0.181818181818182,-0.42964101871079,0
"SITE7004","Site",2,11,0.181818181818182,-0.42964101871079,0
"SITE9360","Site",2,11,0.181818181818182,-0.42964101871079,0
"SITE9142","Site",3,18,0.166666666666667,-0.695722085138129,0
"SITE1910","Site",1,6,0.166666666666667,-0.401675333135666,0
"SITE3090","Site",1,6,0.166666666666667,-0.401675333135666,0
"SITE4264","Site",1,6,0.166666666666667,-0.401675333135666,0
"SITE5062","Site",1,6,0.166666666666667,-0.401675333135666,0
"SITE6832","Site",1,6,0.166666666666667,-0.401675333135666,0
"SITE7096","Site",1,6,0.166666666666667,-0.401675333135666,0
"SITE9604","Site",1,6,0.166666666666667,-0.401675333135666,0
"SITE4959","Site",2,13,0.153846153846154,-0.696326355765522,0
"SITE2532","Site",2,14,0.142857142857143,-0.816077269458973,0
"SITE8625","Site",2,14,0.142857142857143,-0.816077269458973,0
"SITE1233","Site",1,7,0.142857142857143,-0.577053771206641,0
"SITE3839","Site",1,7,0.142857142857143,-0.577053771206641,0
"SITE8420","Site",1,7,0.142857142857143,-0.577053771206641,0
"SITE8633","Site",1,7,0.142857142857143,-0.577053771206641,0
"SITE8788","Site",1,7,0.142857142857143,-0.577053771206641,0
"SITE2192","Site",2,16,0.125,-1.03479096750232,0
"SITE3353","Site",1,8,0.125,-0.73170771023148,0
"SITE3909","Site",1,8,0.125,-0.73170771023148,0
"SITE3989","Site",1,8,0.125,-0.73170771023148,0
"SITE6900","Site",1,8,0.125,-0.73170771023148,0
"SITE7809","Site",1,8,0.125,-0.73170771023148,0
"SITE4314","Site",1,9,0.111111111111111,-0.870807699428184,0
"SITE3081","Site",1,12,0.0833333333333333,-1.22425582713619,0
"SITE958","Site",1,12,0.0833333333333333,-1.22425582713619,0
"SITE4590","Site",1,13,0.0769230769230769,-1.32678400220187,0
"SITE7983","Site",1,14,0.0714285714285714,-1.4236014589451,0
"SITE8799","Site",1,14,0.0714285714285714,-1.4236014589451,0
"SITE4323","Site",1,15,0.0666666666666667,-1.51549065753449,0
"SITE213","Site",0,12,0,-1.88045695048118,0
"SITE4485","Site",0,11,0,-1.8004004593595,0
"SITE2170","Site",0,10,0,-1.71661448365986,0
"SITE4072","Site",0,9,0,-1.62852348983972,0
"SITE1727","Site",0,7,0,-1.43622271944764,0
"SITE8768","Site",0,7,0,-1.43622271944764,0
"SITE2894","Site",0,5,0,-1.21382974207893,0
"SITE3719","Site",0,5,0,-1.21382974207893,0
"SITE6184","Site",0,5,0,-1.21382974207893,0
"SITE6384","Site",0,5,0,-1.21382974207893,0
"SITE8835","Site",0,5,0,-1.21382974207893,0
"SITE1102","Site",0,4,0,-1.08568232655981,0
"SITE7860","Site",0,4,0,-1.08568232655981,0
"SITE9858","Site",0,4,0,-1.08568232655981,0
"SITE3871","Site",0,3,0,-0.940228475240591,0
"SITE6572","Site",0,3,0,-0.940228475240591,0
"SITE7838","Site",0,3,0,-0.940228475240591,0
"SITE4980","Site",1,1,1,NA,NA
"SITE2657","Site",2,2,1,NA,NA
"SITE1273","Site",1,2,0.5,NA,NA
"SITE2030","Site",1,2,0.5,NA,NA
"SITE2062","Site",1,2,0.5,NA,NA
"SITE3759","Site",1,2,0.5,NA,NA
"SITE4976","Site",1,2,0.5,NA,NA
"SITE5217","Site",1,2,0.5,NA,NA
"SITE8616","Site",1,2,0.5,NA,NA
"SITE1544","Site",0,2,0,NA,NA
"SITE1935","Site",0,2,0,NA,NA
"SITE4424","Site",0,2,0,NA,NA
"SITE4612","Site",0,2,0,NA,NA
"SITE4703","Site",0,2,0,NA,NA
"SITE5425","Site",0,2,0,NA,NA
"SITE6068","Site",0,2,0,NA,NA
"SITE6123","Site",0,2,0,NA,NA
"SITE7734","Site",0,2,0,NA,NA
"SITE7913","Site",0,2,0,NA,NA
"SITE8084","Site",0,2,0,NA,NA
"SITE8627","Site",0,2,0,NA,NA
"SITE9766","Site",0,2,0,NA,NA
"SITE5185","Site",0,1,0,NA,NA
"SITE6440","Site",0,1,0,NA,NA
"SITE8361","Site",0,1,0,NA,NA
