"GroupID","GroupLevel","Numerator","Denominator","Metric"
"34","Site",3,7,0.428571428571429
"257","Site",5,7,0.714285714285714
"384","Site",2,9,0.222222222222222
"531","Site",0,12,0
"534","Site",2,10,0.2
"1028","Site",1,4,0.25
"1881","Site",3,9,0.333333333333333
"2392","Site",1,12,0.0833333333333333
"4354","Site",0,4,0
"4659","Site",1,7,0.142857142857143
"4695","Site",3,8,0.375
"4723","Site",1,2,0.5
"5444","Site",0,2,0
"5927","Site",0,7,0
"5960","Site",3,10,0.3
"5968","Site",2,9,0.222222222222222
"6022","Site",3,8,0.375
"6209","Site",2,5,0.4
"6416","Site",1,7,0.142857142857143
"6452","Site",1,5,0.2
"6453","Site",0,2,0
"6530","Site",2,7,0.285714285714286
"8240","Site",1,2,0.5
"8290","Site",1,2,0.5
"8560","Site",0,10,0
"8594","Site",2,16,0.125
"8995","Site",4,10,0.4
"9044","Site",1,4,0.25
"9075","Site",3,8,0.375
"9522","Site",2,13,0.153846153846154
"9815","Site",2,2,1
"10371","Site",2,5,0.4
"10388","Site",0,5,0
"10497","Site",2,6,0.333333333333333
"10531","Site",1,4,0.25
"10624","Site",1,5,0.2
"10630","Site",3,10,0.3
"12392","Site",2,6,0.333333333333333
"12407","Site",1,4,0.25
"12417","Site",1,12,0.0833333333333333
"12432","Site",1,6,0.166666666666667
"12937","Site",3,10,0.3
"13081","Site",2,7,0.285714285714286
"13139","Site",1,8,0.125
"13333","Site",3,7,0.428571428571429
"14105","Site",0,5,0
"14164","Site",2,6,0.333333333333333
"14169","Site",1,2,0.5
"14393","Site",1,7,0.142857142857143
"14449","Site",0,3,0
"14601","Site",1,8,0.125
"14648","Site",3,7,0.428571428571429
"14729","Site",1,8,0.125
"16424","Site",3,5,0.6
"16498","Site",0,9,0
"16725","Site",1,3,0.333333333333333
"16992","Site",4,12,0.333333333333333
"16996","Site",1,6,0.166666666666667
"17013","Site",2,3,0.666666666666667
"17172","Site",1,9,0.111111111111111
"17187","Site",1,15,0.0666666666666667
"17444","Site",0,2,0
"17541","Site",0,11,0
"17731","Site",1,4,0.25
"17808","Site",1,13,0.0769230769230769
"17815","Site",1,4,0.25
"17938","Site",0,2,0
"17961","Site",4,11,0.363636363636364
"18033","Site",1,3,0.333333333333333
"18179","Site",0,2,0
"18244","Site",2,4,0.5
"18260","Site",2,3,0.666666666666667
"18548","Site",7,14,0.5
"18549","Site",1,3,0.333333333333333
"18777","Site",2,13,0.153846153846154
"18806","Site",1,2,0.5
"18816","Site",1,1,1
"20531","Site",3,13,0.230769230769231
"20578","Site",1,6,0.166666666666667
"20869","Site",0,1,0
"21015","Site",1,2,0.5
"21129","Site",3,4,0.75
"21380","Site",4,11,0.363636363636364
"21541","Site",0,2,0
"22033","Site",3,9,0.333333333333333
"22677","Site",5,14,0.357142857142857
"24680","Site",0,2,0
"24867","Site",0,2,0
"24917","Site",2,5,0.4
"24964","Site",0,5,0
"25476","Site",0,5,0
"25605","Site",2,8,0.25
"25616","Site",4,8,0.5
"25664","Site",0,1,0
"25970","Site",0,3,0
"26115","Site",2,11,0.181818181818182
"26674","Site",1,6,0.166666666666667
"26880","Site",1,8,0.125
"27025","Site",1,4,0.25
"28676","Site",2,11,0.181818181818182
"28689","Site",2,8,0.25
"28822","Site",1,6,0.166666666666667
"29060","Site",2,7,0.285714285714286
"29192","Site",6,10,0.6
"29254","Site",2,4,0.5
"30019","Site",1,4,0.25
"30212","Site",1,5,0.2
"30516","Site",0,2,0
"30729","Site",1,8,0.125
"30776","Site",0,3,0
"30816","Site",0,4,0
"30995","Site",0,2,0
"31107","Site",1,15,0.0666666666666667
"32900","Site",0,2,0
"32913","Site",5,10,0.5
"33296","Site",2,9,0.222222222222222
"33617","Site",8,17,0.470588235294118
"33620","Site",2,8,0.25
"33633","Site",0,1,0
"33824","Site",1,7,0.142857142857143
"34071","Site",2,8,0.25
"34326","Site",1,2,0.5
"34341","Site",2,14,0.142857142857143
"34343","Site",0,2,0
"34355","Site",1,7,0.142857142857143
"34660","Site",2,6,0.333333333333333
"34664","Site",0,7,0
"34694","Site",5,13,0.384615384615385
"34696","Site",1,7,0.142857142857143
"34713","Site",1,14,0.0714285714285714
"34869","Site",0,5,0
"34903","Site",1,3,0.333333333333333
"35223","Site",2,7,0.285714285714286
"36994","Site",3,4,0.75
"37186","Site",3,18,0.166666666666667
"37191","Site",2,4,0.5
"37702","Site",3,14,0.214285714285714
"37728","Site",2,11,0.181818181818182
"37781","Site",1,5,0.2
"37908","Site",2,9,0.222222222222222
"37912","Site",1,4,0.25
"38166","Site",1,5,0.2
"38272","Site",4,9,0.444444444444444
"38404","Site",1,6,0.166666666666667
"38497","Site",2,9,0.222222222222222
"38711","Site",4,10,0.4
"38758","Site",0,2,0
"39000","Site",0,4,0
"39044","Site",1,5,0.2
"39048","Site",1,3,0.333333333333333
