"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score"
"SITE7983","Site",0,13,0,0.188235294117647,1.06804801098279,-1.68000948752639
"SITE8625","Site",0,12,0,0.188235294117647,1.06804801098279,-1.61410090567579
"SITE4485","Site",0,11,0,0.188235294117647,1.06804801098279,-1.54538396174806
"SITE4959","Site",0,11,0,0.188235294117647,1.06804801098279,-1.54538396174806
"SITE1727","Site",0,7,0,0.188235294117647,1.06804801098279,-1.23278992992602
"SITE2986","Site",0,7,0,0.188235294117647,1.06804801098279,-1.23278992992602
"SITE3289","Site",0,7,0,0.188235294117647,1.06804801098279,-1.23278992992602
"SITE3909","Site",0,7,0,0.188235294117647,1.06804801098279,-1.23278992992602
"SITE3989","Site",0,7,0,0.188235294117647,1.06804801098279,-1.23278992992602
"SITE6900","Site",0,7,0,0.188235294117647,1.06804801098279,-1.23278992992602
"SITE7809","Site",0,7,0,0.188235294117647,1.06804801098279,-1.23278992992602
"SITE8517","Site",0,7,0,0.188235294117647,1.06804801098279,-1.23278992992602
"SITE3839","Site",0,6,0,0.188235294117647,1.06804801098279,-1.1413416959227
"SITE6405","Site",0,6,0,0.188235294117647,1.06804801098279,-1.1413416959227
"SITE8788","Site",0,6,0,0.188235294117647,1.06804801098279,-1.1413416959227
"SITE9737","Site",0,6,0,0.188235294117647,1.06804801098279,-1.1413416959227
"SITE1257","Site",0,5,0,0.188235294117647,1.06804801098279,-1.04189765446344
"SITE1910","Site",0,5,0,0.188235294117647,1.06804801098279,-1.04189765446344
"SITE2373","Site",0,5,0,0.188235294117647,1.06804801098279,-1.04189765446344
"SITE3719","Site",0,5,0,0.188235294117647,1.06804801098279,-1.04189765446344
"SITE6384","Site",0,5,0,0.188235294117647,1.06804801098279,-1.04189765446344
"SITE7096","Site",0,5,0,0.188235294117647,1.06804801098279,-1.04189765446344
"SITE8091","Site",0,5,0,0.188235294117647,1.06804801098279,-1.04189765446344
"SITE1934","Site",0,4,0,0.188235294117647,1.06804801098279,-0.931901592391137
"SITE3068","Site",0,4,0,0.188235294117647,1.06804801098279,-0.931901592391137
"SITE3938","Site",0,4,0,0.188235294117647,1.06804801098279,-0.931901592391137
"SITE6410","Site",0,4,0,0.188235294117647,1.06804801098279,-0.931901592391137
"SITE7208","Site",0,4,0,0.188235294117647,1.06804801098279,-0.931901592391137
"SITE7860","Site",0,4,0,0.188235294117647,1.06804801098279,-0.931901592391137
"SITE9395","Site",0,4,0,0.188235294117647,1.06804801098279,-0.931901592391137
"SITE9858","Site",0,4,0,0.188235294117647,1.06804801098279,-0.931901592391137
"SITE9884","Site",0,4,0,0.188235294117647,1.06804801098279,-0.931901592391137
"SITE1841","Site",0,3,0,0.188235294117647,1.06804801098279,-0.807050452837896
"SITE2883","Site",0,3,0,0.188235294117647,1.06804801098279,-0.807050452837896
"SITE2923","Site",0,3,0,0.188235294117647,1.06804801098279,-0.807050452837896
"SITE3871","Site",0,3,0,0.188235294117647,1.06804801098279,-0.807050452837896
"SITE404","Site",0,3,0,0.188235294117647,1.06804801098279,-0.807050452837896
"SITE6155","Site",0,3,0,0.188235294117647,1.06804801098279,-0.807050452837896
"SITE6572","Site",0,3,0,0.188235294117647,1.06804801098279,-0.807050452837896
"SITE7838","Site",0,3,0,0.188235294117647,1.06804801098279,-0.807050452837896
"SITE958","Site",1,11,0.0909090909090909,0.188235294117647,1.06804801098279,-0.799033752949281
"SITE101","Site",0,2,0,0.188235294117647,1.06804801098279,-0.658953935378315
"SITE1935","Site",0,2,0,0.188235294117647,1.06804801098279,-0.658953935378315
"SITE4155","Site",0,2,0,0.188235294117647,1.06804801098279,-0.658953935378315
"SITE4424","Site",0,2,0,0.188235294117647,1.06804801098279,-0.658953935378315
"SITE4612","Site",0,2,0,0.188235294117647,1.06804801098279,-0.658953935378315
"SITE4671","Site",0,2,0,0.188235294117647,1.06804801098279,-0.658953935378315
"SITE4703","Site",0,2,0,0.188235294117647,1.06804801098279,-0.658953935378315
"SITE4744","Site",0,2,0,0.188235294117647,1.06804801098279,-0.658953935378315
"SITE4875","Site",0,2,0,0.188235294117647,1.06804801098279,-0.658953935378315
"SITE5425","Site",0,2,0,0.188235294117647,1.06804801098279,-0.658953935378315
"SITE6068","Site",0,2,0,0.188235294117647,1.06804801098279,-0.658953935378315
"SITE6123","Site",0,2,0,0.188235294117647,1.06804801098279,-0.658953935378315
"SITE7246","Site",0,2,0,0.188235294117647,1.06804801098279,-0.658953935378315
"SITE7543","Site",0,2,0,0.188235294117647,1.06804801098279,-0.658953935378315
"SITE7734","Site",0,2,0,0.188235294117647,1.06804801098279,-0.658953935378315
"SITE7913","Site",0,2,0,0.188235294117647,1.06804801098279,-0.658953935378315
"SITE8627","Site",0,2,0,0.188235294117647,1.06804801098279,-0.658953935378315
"SITE9888","Site",0,2,0,0.188235294117647,1.06804801098279,-0.658953935378315
"SITE7004","Site",1,9,0.111111111111111,0.188235294117647,1.06804801098279,-0.572731186990386
"SITE1273","Site",0,1,0,0.188235294117647,1.06804801098279,-0.465950796195569
"SITE2030","Site",0,1,0,0.188235294117647,1.06804801098279,-0.465950796195569
"SITE2062","Site",0,1,0,0.188235294117647,1.06804801098279,-0.465950796195569
"SITE3759","Site",0,1,0,0.188235294117647,1.06804801098279,-0.465950796195569
"SITE4754","Site",0,1,0,0.188235294117647,1.06804801098279,-0.465950796195569
"SITE4976","Site",0,1,0,0.188235294117647,1.06804801098279,-0.465950796195569
"SITE5217","Site",0,1,0,0.188235294117647,1.06804801098279,-0.465950796195569
"SITE5289","Site",0,1,0,0.188235294117647,1.06804801098279,-0.465950796195569
"SITE6440","Site",0,1,0,0.188235294117647,1.06804801098279,-0.465950796195569
"SITE8361","Site",0,1,0,0.188235294117647,1.06804801098279,-0.465950796195569
"SITE8616","Site",0,1,0,0.188235294117647,1.06804801098279,-0.465950796195569
"SITE9082","Site",0,1,0,0.188235294117647,1.06804801098279,-0.465950796195569
"SITE4629","Site",1,8,0.125,0.188235294117647,1.06804801098279,-0.442734675332306
"SITE2192","Site",2,14,0.142857142857143,0.188235294117647,1.06804801098279,-0.420290736056923
"SITE4323","Site",2,14,0.142857142857143,0.188235294117647,1.06804801098279,-0.420290736056923
"SITE180","Site",1,7,0.142857142857143,0.188235294117647,1.06804801098279,-0.297190429535736
"SITE3353","Site",1,7,0.142857142857143,0.188235294117647,1.06804801098279,-0.297190429535736
"SITE8768","Site",1,7,0.142857142857143,0.188235294117647,1.06804801098279,-0.297190429535736
"SITE9661","Site",1,7,0.142857142857143,0.188235294117647,1.06804801098279,-0.297190429535736
"SITE2532","Site",2,12,0.166666666666667,0.188235294117647,1.06804801098279,-0.184949062108685
"SITE8354","Site",1,6,0.166666666666667,0.188235294117647,1.06804801098279,-0.130778735991143
"SITE8420","Site",1,6,0.166666666666667,0.188235294117647,1.06804801098279,-0.130778735991143
"SITE8633","Site",1,6,0.166666666666667,0.188235294117647,1.06804801098279,-0.130778735991143
"SITE1982","Site",1,5,0.2,0.188235294117647,1.06804801098279,0.0651186034039652
"SITE3090","Site",1,5,0.2,0.188235294117647,1.06804801098279,0.0651186034039652
"SITE5062","Site",1,5,0.2,0.188235294117647,1.06804801098279,0.0651186034039652
"SITE6184","Site",1,5,0.2,0.188235294117647,1.06804801098279,0.0651186034039652
"SITE6832","Site",1,5,0.2,0.188235294117647,1.06804801098279,0.0651186034039652
"SITE8835","Site",1,5,0.2,0.188235294117647,1.06804801098279,0.0651186034039652
"SITE9580","Site",1,5,0.2,0.188235294117647,1.06804801098279,0.0651186034039652
"SITE2170","Site",2,10,0.2,0.188235294117647,1.06804801098279,0.0920916120966824
"SITE9142","Site",3,15,0.2,0.188235294117647,1.06804801098279,0.112788729613595
