"GroupID","GroupLevel","Numerator","Denominator","Metric","Score","Flag"
"SITE1748","Site",11,125,0.088,2.34355726321938,1
"SITE2894","Site",4,39,0.102564102564103,1.65803733689194,0
"SITE8997","Site",5,49,0.102040816326531,1.84443379046754,0
"SITE9516","Site",4,42,0.0952380952380952,1.53844768075401,0
"SITE9395","Site",3,35,0.0857142857142857,1.18820650135176,0
"SITE7860","Site",3,37,0.0810810810810811,1.11354309684765,0
"SITE9604","Site",10,127,0.078740157480315,1.96181503632709,0
"SITE3077","Site",4,52,0.0769230769230769,1.20505141323055,0
"SITE1233","Site",7,106,0.0660377358490566,1.29047609153925,0
"SITE4597","Site",3,47,0.0638297872340425,0.801219922597664,0
"SITE1102","Site",7,111,0.0630630630630631,1.20030510231097,0
"SITE7838","Site",2,32,0.0625,0.632251742042238,0
"SITE6991","Site",3,49,0.0612244897959184,0.748111544696021,0
"SITE3068","Site",6,102,0.0588235294117647,0.98632053904662,0
"SITE4543","Site",3,52,0.0576923076923077,0.672937518981951,0
"SITE5289","Site",2,36,0.0555555555555556,0.510723913814266,0
"SITE2323","Site",21,381,0.0551181102362205,1.62872517992201,0
"SITE9737","Site",23,441,0.0521541950113379,1.51345313690705,0
"SITE4072","Site",9,177,0.0508474576271186,0.892109797357549,0
"SITE6155","Site",3,63,0.0476190476190476,0.433907897358128,0
"SITE1786","Site",8,169,0.0473372781065089,0.696618922217202,0
"SITE9888","Site",5,107,0.0467289719626168,0.530154008546011,0
"SITE4671","Site",2,43,0.0465116279069767,0.330612578507568,0
"SITE4260","Site",12,259,0.0463320463320463,0.800310391863191,0
"SITE9147","Site",2,45,0.0444444444444444,0.285004070052848,0
"SITE9418","Site",2,45,0.0444444444444444,0.285004070052848,0
"SITE6384","Site",7,158,0.0443037974683544,0.527255782884375,0
"SITE7208","Site",4,91,0.043956043956044,0.387412292504126,0
"SITE7983","Site",21,497,0.0422535211267606,0.759741089861592,0
"SITE8091","Site",13,308,0.0422077922077922,0.595005373657833,0
"SITE2901","Site",11,262,0.0419847328244275,0.534923275311468,0
"SITE3839","Site",3,72,0.0416666666666667,0.270062830506492,0
"SITE404","Site",5,121,0.0413223140495868,0.335564732567521,0
"SITE1750","Site",16,389,0.0411311053984576,0.587199426151062,0
"SITE3090","Site",11,268,0.041044776119403,0.481968898357775,0
"SITE1727","Site",8,195,0.041025641025641,0.410094993386442,0
"SITE022","Site",2,49,0.0408163265306122,0.199950421810263,0
"SITE1910","Site",10,247,0.0404858299595142,0.428993274089651,0
"SITE4629","Site",21,521,0.0403071017274472,0.607393338332671,0
"SITE5895","Site",20,497,0.0402414486921529,0.587622382196736,0
"SITE8633","Site",17,431,0.0394431554524362,0.483623264934413,0
"SITE4874","Site",10,255,0.0392156862745098,0.358058366167675,0
"SITE5033","Site",18,461,0.0390455531453362,0.467414467347609,0
"SITE4590","Site",26,666,0.039039039039039,0.561164085353514,0
"SITE4314","Site",11,284,0.0387323943661972,0.346618633074467,0
"SITE180","Site",14,365,0.0383561643835616,0.365370943750484,0
"SITE2354","Site",2,53,0.0377358490566038,0.121899325056005,0
"SITE7096","Site",6,160,0.0375,0.200351502946995,0
"SITE8625","Site",30,809,0.0370828182941904,0.404981676653864,0
"SITE213","Site",37,1006,0.036779324055666,0.414669918684606,0
"SITE9346","Site",29,794,0.0365239294710327,0.340781126205886,0
"SITE3319","Site",7,194,0.0360824742268041,0.144854533471726,0
"SITE9414","Site",9,250,0.036,0.159433900847336,0
"SITE1982","Site",11,307,0.0358306188925081,0.165289118959421,0
"SITE2170","Site",19,536,0.0354477611940298,0.184390912197744,0
"SITE8835","Site",6,172,0.0348837209302326,0.0760686441511823,0
"SITE2192","Site",35,1005,0.0348258706467662,0.176838643541853,0
"SITE3754","Site",5,144,0.0347222222222222,0.062165862578456,0
"SITE6900","Site",15,436,0.0344036697247706,0.0826488465887723,0
"SITE3989","Site",12,350,0.0342857142857143,0.0655828686334589,0
"SITE8420","Site",8,236,0.0338983050847458,0.0310166684748542,0
"SITE4264","Site",10,296,0.0337837837837838,0.027176126552913,0
"SITE8517","Site",15,450,0.0333333333333333,-0.00315770629063447,0
"SITE2923","Site",1,30,0.0333333333333333,-0.000815316258389446,0
"SITE9884","Site",2,61,0.0327868852459016,-0.0175390628363312,0
"SITE8788","Site",12,367,0.0326975476839237,-0.0495875019235206,0
"SITE2532","Site",19,583,0.032590051457976,-0.0724584721020605,0
"SITE8764","Site",8,246,0.032520325203252,-0.0512639778337252,0
"SITE7011","Site",14,433,0.0323325635103926,-0.0830044118768285,0
"SITE7184","Site",7,217,0.032258064516129,-0.0629717308929429,0
"SITE4485","Site",25,800,0.03125,-0.230315202573134,0
"SITE759","Site",11,361,0.0304709141274238,-0.211514159508186,0
"SITE9580","Site",11,361,0.0304709141274238,-0.211514159508186,0
"SITE3938","Site",5,165,0.0303030303030303,-0.15127208550273,0
"SITE3081","Site",18,603,0.0298507462686567,-0.331801154324069,0
"SITE4323","Site",29,977,0.0296827021494371,-0.442498909123771,0
"SITE9661","Site",8,274,0.0291970802919708,-0.265181288034243,0
"SITE6405","Site",13,450,0.0288888888888889,-0.364925590320963,0
"SITE3415","Site",5,174,0.028735632183908,-0.234677071469801,0
"SITE4155","Site",1,35,0.0285714285714286,-0.10897947344249,0
"SITE8799","Site",24,857,0.0280046674445741,-0.602927996963398,0
"SITE5384","Site",15,539,0.0278293135435993,-0.493777054627853,0
"SITE9360","Site",16,576,0.0277777777777778,-0.515189584876472,0
"SITE8351","Site",16,580,0.0275862068965517,-0.53467846071437,0
"SITE8857","Site",2,73,0.0273972602739726,-0.195882623910995,0
"SITE2373","Site",5,183,0.0273224043715847,-0.314027201312916,0
"SITE216","Site",7,258,0.0271317829457364,-0.384613610263136,0
"SITE9142","Site",30,1116,0.0268817204301075,-0.831974970735208,0
"SITE3353","Site",3,113,0.0265486725663717,-0.278323437195332,0
"SITE101","Site",3,117,0.0256410256410256,-0.320878457148574,0
"SITE958","Site",17,665,0.0255639097744361,-0.772625384030111,0
"SITE5062","Site",3,120,0.025,-0.351910880027318,0
"SITE7604","Site",4,161,0.0248447204968944,-0.415179754666255,0
"SITE3719","Site",4,163,0.0245398773006135,-0.432684566585614,0
"SITE2986","Site",9,367,0.0245231607629428,-0.650476833611635,0
"SITE2883","Site",3,123,0.024390243902439,-0.382231273944728,0
"SITE8210","Site",7,299,0.0234113712374582,-0.660897562476194,0
"SITE3909","Site",12,516,0.0232558139534884,-0.881766054127473,0
"SITE5425","Site",2,89,0.0224719101123595,-0.394581216940241,0
"SITE6603","Site",13,579,0.0224525043177893,-1.0082150568951,0
"SITE9858","Site",2,90,0.0222222222222222,-0.405880959567805,0
"SITE8786","Site",10,457,0.0218818380743982,-0.942530287286502,0
"SITE3289","Site",9,413,0.0217917675544794,-0.903032396663515,0
"SITE4959","Site",14,645,0.0217054263565891,-1.13693118059019,0
"SITE7809","Site",9,434,0.0207373271889401,-1.00999563287954,0
"SITE1257","Site",6,298,0.0201342281879195,-0.876866453158331,0
"SITE8354","Site",5,250,0.02,-0.811291196074354,0
"SITE1544","Site",2,107,0.0186915887850467,-0.582693446130791,0
"SITE2980","Site",3,166,0.0180722891566265,-0.756392369055428,0
"SITE6184","Site",1,59,0.0169491525423729,-0.484043163176229,0
"SITE6832","Site",2,122,0.0163934426229508,-0.719598447501988,0
"SITE7004","Site",5,376,0.0132978723404255,-1.49361827767875,0
"SITE5611","Site",2,169,0.0118343195266272,-1.07436316710602,0
"SITE6410","Site",2,214,0.00934579439252336,-1.34865429530952,0
"SITE8768","Site",0,107,0,-1.32459174924866,0
"SITE6572","Site",0,71,0,-1.07899474873611,0
"SITE1934","Site",0,67,0,-1.04815994198423,0
"SITE3871","Site",0,40,0,-0.809879026890586,0
"SITE8084","Site",0,38,0,-0.789372431927655,0
"SITE7543","Site",0,32,0,-0.724377823071492,0
"SITE4754","Site",0,30,0,-0.701375811279468,0
"SITE6440","Site",3,2,1.5,NA,NA
"SITE4612","Site",1,6,0.166666666666667,NA,NA
"SITE4744","Site",1,6,0.166666666666667,NA,NA
"SITE4976","Site",1,6,0.166666666666667,NA,NA
"SITE1935","Site",4,26,0.153846153846154,NA,NA
"SITE4703","Site",2,17,0.117647058823529,NA,NA
"SITE9082","Site",2,20,0.1,NA,NA
"SITE6068","Site",1,11,0.0909090909090909,NA,NA
"SITE3759","Site",2,28,0.0714285714285714,NA,NA
"SITE1841","Site",1,23,0.0434782608695652,NA,NA
"SITE4028","Site",1,24,0.0416666666666667,NA,NA
"SITE7913","Site",1,24,0.0416666666666667,NA,NA
"SITE7246","Site",1,25,0.04,NA,NA
"SITE8616","Site",1,27,0.037037037037037,NA,NA
"SITE4275","Site",1,28,0.0357142857142857,NA,NA
"SITE4875","Site",0,28,0,NA,NA
"SITE4424","Site",0,24,0,NA,NA
"SITE1273","Site",0,21,0,NA,NA
"SITE9766","Site",0,21,0,NA,NA
"SITE6123","Site",0,19,0,NA,NA
"SITE8627","Site",0,15,0,NA,NA
"SITE8361","Site",0,14,0,NA,NA
"SITE5185","Site",0,10,0,NA,NA
"SITE7734","Site",0,10,0,NA,NA
"SITE2030","Site",0,5,0,NA,NA
"SITE2062","Site",0,4,0,NA,NA
"SITE5217","Site",0,4,0,NA,NA
