"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score"
"SITE7004","Site",5,376,0.0132978723404255,0.0333721268548152,2.03518349705782,-1.49361827767875
"SITE6410","Site",2,214,0.00934579439252336,0.0333721268548152,2.03518349705782,-1.34865429530952
"SITE8768","Site",0,107,0,0.0333721268548152,2.03518349705782,-1.32459174924866
"SITE4959","Site",14,645,0.0217054263565891,0.0333721268548152,2.03518349705782,-1.13693118059019
"SITE6572","Site",0,71,0,0.0333721268548152,2.03518349705782,-1.07899474873611
"SITE5611","Site",2,169,0.0118343195266272,0.0333721268548152,2.03518349705782,-1.07436316710602
"SITE1934","Site",0,67,0,0.0333721268548152,2.03518349705782,-1.04815994198423
"SITE7809","Site",9,434,0.0207373271889401,0.0333721268548152,2.03518349705782,-1.00999563287954
"SITE6603","Site",13,579,0.0224525043177893,0.0333721268548152,2.03518349705782,-1.0082150568951
"SITE8786","Site",10,457,0.0218818380743982,0.0333721268548152,2.03518349705782,-0.942530287286502
"SITE3289","Site",9,413,0.0217917675544794,0.0333721268548152,2.03518349705782,-0.903032396663515
"SITE3909","Site",12,516,0.0232558139534884,0.0333721268548152,2.03518349705782,-0.881766054127473
"SITE1257","Site",6,298,0.0201342281879195,0.0333721268548152,2.03518349705782,-0.876866453158331
"SITE9142","Site",30,1116,0.0268817204301075,0.0333721268548152,2.03518349705782,-0.831974970735208
"SITE8354","Site",5,250,0.02,0.0333721268548152,2.03518349705782,-0.811291196074354
"SITE3871","Site",0,40,0,0.0333721268548152,2.03518349705782,-0.809879026890586
"SITE8084","Site",0,38,0,0.0333721268548152,2.03518349705782,-0.789372431927655
"SITE958","Site",17,665,0.0255639097744361,0.0333721268548152,2.03518349705782,-0.772625384030111
"SITE2980","Site",3,166,0.0180722891566265,0.0333721268548152,2.03518349705782,-0.756392369055428
"SITE7543","Site",0,32,0,0.0333721268548152,2.03518349705782,-0.724377823071492
"SITE6832","Site",2,122,0.0163934426229508,0.0333721268548152,2.03518349705782,-0.719598447501988
"SITE4754","Site",0,30,0,0.0333721268548152,2.03518349705782,-0.701375811279468
"SITE4875","Site",0,28,0,0.0333721268548152,2.03518349705782,-0.677593408127669
"SITE8210","Site",7,299,0.0234113712374582,0.0333721268548152,2.03518349705782,-0.660897562476194
"SITE2986","Site",9,367,0.0245231607629428,0.0333721268548152,2.03518349705782,-0.650476833611635
"SITE4424","Site",0,24,0,0.0333721268548152,2.03518349705782,-0.627329596717982
"SITE8799","Site",24,857,0.0280046674445741,0.0333721268548152,2.03518349705782,-0.602927996963398
"SITE1273","Site",0,21,0,0.0333721268548152,2.03518349705782,-0.586813104875439
"SITE9766","Site",0,21,0,0.0333721268548152,2.03518349705782,-0.586813104875439
"SITE1544","Site",2,107,0.0186915887850467,0.0333721268548152,2.03518349705782,-0.582693446130791
"SITE6123","Site",0,19,0,0.0333721268548152,2.03518349705782,-0.558170599497761
"SITE8351","Site",16,580,0.0275862068965517,0.0333721268548152,2.03518349705782,-0.53467846071437
