"GroupID","GroupLevel","Numerator","Denominator","Metric","Score","Flag"
"38166","Site",6,42,0.142857142857143,2.51564463066019,1
"10388","Site",5,39,0.128205128205128,2.06539885078391,1
"5960","Site",12,125,0.096,2.28600873197182,1
"16498","Site",13,149,0.087248322147651,2.07701240719206,1
"17808","Site",15,498,0.0301204819277108,-1.2009711966563,-1
"12417","Site",13,435,0.0298850574712644,-1.14168901482396,-1
"531","Site",23,774,0.0297157622739018,-1.54137354433875,-1
"17187","Site",22,753,0.0292164674634794,-1.57403532274265,-1
"34355","Site",9,319,0.0282131661442006,-1.09475520965088,-1
"8995","Site",8,297,0.0269360269360269,-1.14262119800753,-1
"2392","Site",13,497,0.0261569416498994,-1.54618878689731,-1
"33296","Site",7,271,0.025830258302583,-1.16282885991271,-1
"5968","Site",7,277,0.0252707581227437,-1.21213891052938,-1
"25616","Site",3,158,0.0189873417721519,-1.22511338621131,-1
"14105","Site",2,135,0.0148148148148148,-1.32250804110108,-1
"9075","Site",2,155,0.0129032258064516,-1.51039493783917,-1
"5444","Site",0,79,0,-1.52792971613537,-1
"21129","Site",0,36,0,-1.03143314225355,-1
"16725","Site",0,35,0,-1.01700679341752,-1
"37781","Site",4,35,0.114285714285714,1.63376572248894,0
"35223","Site",5,49,0.102040816326531,1.59705092170723,0
"10531","Site",3,30,0.1,1.20580583480583,0
"14449","Site",4,40,0.1,1.39234464663114,0
"30776","Site",3,32,0.09375,1.10673869847168,0
"13081","Site",12,138,0.0869565217391304,1.98543521800602,0
"25970","Site",6,71,0.0845070422535211,1.34319714908478,0
"18548","Site",14,171,0.0818713450292398,1.94940600782343,0
"32900","Site",3,38,0.0789473684210526,0.848292532713583,0
"6452","Site",5,67,0.0746268656716418,0.987746924356503,0
"14393","Site",5,72,0.0694444444444444,0.851536806850292,0
"29060","Site",11,161,0.0683229813664596,1.21756834315955,0
"24964","Site",4,59,0.0677966101694915,0.721214773676309,0
"5927","Site",11,167,0.0658682634730539,1.11568109516823,0
"39044","Site",4,61,0.0655737704918033,0.665272553415878,0
"17815","Site",3,47,0.0638297872340425,0.537086079814744,0
"6022","Site",9,141,0.0638297872340425,0.930260378277129,0
"34071","Site",20,316,0.0632911392405063,1.35509878788221,0
"25476","Site",8,130,0.0615384615384615,0.790812106738445,0
"12432","Site",13,212,0.0613207547169811,0.997451940298386,0
"34694","Site",21,345,0.0608695652173913,1.23957308618699,0
"9522","Site",25,417,0.0599520383693046,1.28933825314,0
"12937","Site",18,301,0.0598006644518272,1.08512729676307,0
"37186","Site",48,808,0.0594059405940594,1.73389362221036,0
"30212","Site",6,105,0.0571428571428571,0.53412890058674,0
"17172","Site",13,228,0.0570175438596491,0.77966154032169,0
"9044","Site",3,53,0.0566037735849057,0.364093887585772,0
"4659","Site",6,106,0.0566037735849057,0.514906513800943,0
"10497","Site",10,178,0.0561797752808989,0.645067284397322,0
"39000","Site",5,90,0.0555555555555556,0.435469875813579,0
"384","Site",14,253,0.0553359683794466,0.716431362213258,0
"16996","Site",13,240,0.0541666666666667,0.626762623118104,0
"30816","Site",2,37,0.0540540540540541,0.243406915997489,0
"26115","Site",22,411,0.0535279805352798,0.769433494505493,0
"21380","Site",21,399,0.0526315789473684,0.68791793140441,0
"14601","Site",18,348,0.0517241379310345,0.576083340100349,0
"13333","Site",6,118,0.0508474576271186,0.298120793418945,0
"8560","Site",20,396,0.0505050505050505,0.519419677100408,0
"25605","Site",17,338,0.0502958579881657,0.464797886492606,0
"26674","Site",6,122,0.0491803278688525,0.230938458233058,0
"17541","Site",28,576,0.0486111111111111,0.448237090846332,0
"34341","Site",26,557,0.0466786355475763,0.261973825321016,0
"37908","Site",9,194,0.0463917525773196,0.138941934026712,0
"31107","Site",19,415,0.0457831325301205,0.154606344646155,0
"28822","Site",6,132,0.0454545454545455,0.0723939713103097,0
"4354","Site",5,111,0.045045045045045,0.0494714418510761,0
"257","Site",4,89,0.0449438202247191,0.0405544674618903,0
"37191","Site",2,45,0.0444444444444444,0.0157034997196825,0
"37912","Site",2,45,0.0444444444444444,0.0157034997196825,0
"33824","Site",8,180,0.0444444444444444,0.0314069994393649,0
"8594","Site",32,725,0.0441379310344828,0.0306749697813644,0
"29192","Site",4,91,0.043956043956044,0.00406514727360283,0
"30729","Site",14,322,0.0434782608695652,-0.0259659723905693,0
"38272","Site",12,277,0.0433212996389892,-0.0343251886211921,0
"1028","Site",4,93,0.043010752688172,-0.03163034638432,0
"20531","Site",15,349,0.0429799426934097,-0.0635304330285513,0
"34869","Site",6,144,0.0416666666666667,-0.102593573138299,0
"14729","Site",11,266,0.0413533834586466,-0.159469550324864,0
"28676","Site",12,292,0.0410958904109589,-0.184332073349168,0
"34903","Site",3,73,0.0410958904109589,-0.0921660366745841,0
"34","Site",2,49,0.0408163265306122,-0.0831828308945887,0
"28689","Site",13,321,0.0404984423676012,-0.235235062516078,0
"18777","Site",19,477,0.039832285115304,-0.343793884585847,0
"534","Site",8,202,0.0396039603960396,-0.236447642271518,0
"38404","Site",5,127,0.0393700787401575,-0.197816114775918,0
"10630","Site",10,255,0.0392156862745098,-0.289970297294211,0
"12392","Site",4,102,0.0392156862745098,-0.183393318649174,0
"37728","Site",17,436,0.0389908256880734,-0.397571476635618,0
"22677","Site",15,385,0.038961038961039,-0.375887497605623,0
"12407","Site",2,52,0.0384615384615385,-0.152264702884803,0
"17731","Site",2,52,0.0384615384615385,-0.152264702884803,0
"39048","Site",3,79,0.0379746835443038,-0.204642250089485,0
"17961","Site",13,344,0.0377906976744186,-0.440411133164947,0
"34664","Site",4,107,0.0373831775700935,-0.262150837237209,0
"30019","Site",2,54,0.037037037037037,-0.19620514014598,0
"37702","Site",21,570,0.0368421052631579,-0.655703003165193,0
"14648","Site",5,137,0.0364963503649635,-0.337328565836931,0
"33617","Site",16,440,0.0363636363636364,-0.615445974290205,0
"10624","Site",4,110,0.0363636363636364,-0.307722987145102,0
"34713","Site",23,633,0.0363349131121643,-0.741018631852434,0
"32913","Site",8,224,0.0357142857142857,-0.477226613141122,0
"13139","Site",4,113,0.0353982300884956,-0.352125225194363,0
"34696","Site",10,283,0.0353356890459364,-0.561376174066879,0
"16992","Site",7,203,0.0344827586206897,-0.523098286834884,0
"18260","Site",1,30,0.0333333333333333,-0.225774942365502,0
"38711","Site",10,301,0.0332225913621262,-0.722684554309046,0
"21541","Site",2,61,0.0327868852459016,-0.338676253709155,0
"4695","Site",7,214,0.0327102803738318,-0.63874023713276,0
"1881","Site",9,277,0.0324909747292419,-0.741013421766105,0
"6416","Site",7,216,0.0324074074074074,-0.65916960804505,0
"24917","Site",2,63,0.0317460317460317,-0.376573204453895,0
"38497","Site",6,190,0.0315789473684211,-0.662996564553233,0
"10371","Site",3,95,0.0315789473684211,-0.468809366698976,0
