"GroupID","GroupLevel","Numerator","Denominator","Metric"
"SITE022","Site",353,376,0.938829787234043
"SITE101","Site",605,658,0.919452887537994
"SITE1102","Site",174,188,0.925531914893617
"SITE1233","Site",428,470,0.91063829787234
"SITE1257","Site",962,1034,0.93036750483559
"SITE1273","Site",88,94,0.936170212765957
"SITE1544","Site",346,376,0.920212765957447
"SITE1727","Site",775,846,0.916075650118203
"SITE1748","Site",438,470,0.931914893617021
"SITE1750","Site",1644,1786,0.920492721164614
"SITE1786","Site",777,846,0.918439716312057
"SITE180","Site",1634,1786,0.914893617021277
"SITE1841","Site",85,94,0.904255319148936
"SITE1910","Site",862,940,0.917021276595745
"SITE1934","Site",348,376,0.925531914893617
"SITE1935","Site",175,188,0.930851063829787
"SITE1982","Site",1467,1598,0.9180225281602
"SITE2030","Site",85,94,0.904255319148936
"SITE213","Site",3524,3854,0.91437467566165
"SITE216","Site",683,752,0.908244680851064
"SITE2170","Site",1741,1880,0.926063829787234
"SITE2192","Site",3480,3760,0.925531914893617
"SITE2323","Site",2003,2162,0.92645698427382
"SITE2354","Site",257,282,0.911347517730496
"SITE2373","Site",784,846,0.926713947990544
"SITE2532","Site",1363,1504,0.90625
"SITE2883","Site",425,470,0.904255319148936
"SITE2894","Site",87,94,0.925531914893617
"SITE2901","Site",850,940,0.904255319148936
"SITE2923","Site",90,94,0.957446808510638
"SITE2980","Site",353,376,0.938829787234043
"SITE2986","Site",1039,1128,0.921099290780142
"SITE3068","Site",600,658,0.911854103343465
"SITE3077","Site",167,188,0.888297872340426
"SITE3081","Site",1796,1974,0.909827760891591
"SITE3090","Site",1301,1410,0.922695035460993
"SITE3289","Site",1110,1222,0.908346972176759
"SITE3319","Site",594,658,0.90273556231003
"SITE3353","Site",345,376,0.917553191489362
"SITE3415","Site",256,282,0.907801418439716
"SITE3719","Site",350,376,0.930851063829787
"SITE3754","Site",348,376,0.925531914893617
"SITE3759","Site",91,94,0.968085106382979
"SITE3839","Site",516,564,0.914893617021277
"SITE3871","Site",167,188,0.888297872340426
"SITE3909","Site",1473,1598,0.921777221526909
"SITE3938","Site",595,658,0.904255319148936
"SITE3989","Site",1483,1598,0.928035043804756
"SITE4028","Site",84,94,0.893617021276596
"SITE404","Site",591,658,0.898176291793313
"SITE4072","Site",423,470,0.9
"SITE4260","Site",341,376,0.906914893617021
"SITE4264","Site",962,1034,0.93036750483559
"SITE4314","Site",938,1034,0.90715667311412
"SITE4323","Site",3105,3384,0.917553191489362
"SITE4424","Site",174,188,0.925531914893617
"SITE4485","Site",2323,2538,0.915287628053586
"SITE4543","Site",181,188,0.962765957446808
"SITE4590","Site",2486,2726,0.911958914159941
"SITE4612","Site",86,94,0.914893617021277
"SITE4629","Site",1282,1410,0.909219858156028
"SITE4671","Site",175,188,0.930851063829787
"SITE4703","Site",89,94,0.946808510638298
"SITE4744","Site",89,94,0.946808510638298
"SITE4754","Site",253,282,0.897163120567376
"SITE4874","Site",943,1034,0.911992263056093
"SITE4875","Site",172,188,0.914893617021277
"SITE4959","Site",1975,2162,0.913506012950971
"SITE4976","Site",83,94,0.882978723404255
"SITE5033","Site",1647,1786,0.922172452407615
"SITE5062","Site",425,470,0.904255319148936
"SITE5217","Site",89,94,0.946808510638298
"SITE5289","Site",174,188,0.925531914893617
"SITE5384","Site",1984,2162,0.917668825161887
"SITE5425","Site",340,376,0.904255319148936
"SITE5611","Site",169,188,0.898936170212766
"SITE5895","Site",2156,2350,0.917446808510638
"SITE6068","Site",88,94,0.936170212765957
"SITE6123","Site",175,188,0.930851063829787
"SITE6155","Site",171,188,0.909574468085106
"SITE6184","Site",260,282,0.921985815602837
"SITE6384","Site",609,658,0.925531914893617
"SITE6405","Site",1809,1974,0.916413373860182
"SITE6410","Site",611,658,0.928571428571429
"SITE6440","Site",87,94,0.925531914893617
"SITE6572","Site",341,376,0.906914893617021
"SITE6603","Site",2148,2350,0.914042553191489
"SITE6832","Site",522,564,0.925531914893617
"SITE6900","Site",1644,1786,0.920492721164614
"SITE6991","Site",84,94,0.893617021276596
"SITE7004","Site",764,846,0.903073286052009
"SITE7011","Site",1556,1692,0.919621749408983
"SITE7096","Site",936,1034,0.905222437137331
"SITE7184","Site",950,1034,0.918762088974855
"SITE7208","Site",345,376,0.917553191489362
"SITE7543","Site",179,188,0.952127659574468
"SITE759","Site",1482,1598,0.927409261576971
"SITE7604","Site",444,470,0.94468085106383
"SITE7809","Site",1204,1316,0.914893617021277
"SITE7838","Site",87,94,0.925531914893617
"SITE7860","Site",173,188,0.920212765957447
"SITE7983","Site",2138,2350,0.909787234042553
"SITE8091","Site",1040,1128,0.921985815602837
"SITE8210","Site",597,658,0.907294832826748
"SITE8351","Site",2044,2256,0.906028368794326
"SITE8354","Site",857,940,0.911702127659574
"SITE8361","Site",88,94,0.936170212765957
"SITE8420","Site",599,658,0.910334346504559
"SITE8517","Site",1736,1880,0.923404255319149
"SITE8616","Site",83,94,0.882978723404255
"SITE8625","Site",3461,3760,0.920478723404255
"SITE8627","Site",90,94,0.957446808510638
"SITE8633","Site",1379,1504,0.91688829787234
"SITE8764","Site",697,752,0.92686170212766
"SITE8768","Site",346,376,0.920212765957447
"SITE8786","Site",1556,1692,0.919621749408983
"SITE8788","Site",1377,1504,0.915558510638298
"SITE8799","Site",3114,3384,0.920212765957447
"SITE8835","Site",679,752,0.902925531914894
"SITE8857","Site",340,376,0.904255319148936
"SITE8997","Site",353,376,0.938829787234043
"SITE9082","Site",81,94,0.861702127659574
"SITE9142","Site",4207,4606,0.913373860182371
"SITE9147","Site",86,94,0.914893617021277
"SITE9346","Site",3348,3666,0.913256955810147
"SITE9360","Site",2052,2256,0.909574468085106
"SITE9395","Site",266,282,0.943262411347518
"SITE9414","Site",950,1034,0.918762088974855
"SITE9418","Site",88,94,0.936170212765957
"SITE9516","Site",260,282,0.921985815602837
"SITE958","Site",2420,2632,0.919452887537994
"SITE9580","Site",1274,1410,0.90354609929078
"SITE9604","Site",768,846,0.907801418439716
"SITE9661","Site",610,658,0.927051671732523
"SITE9737","Site",1447,1598,0.905506883604506
"SITE9858","Site",170,188,0.904255319148936
"SITE9884","Site",165,188,0.877659574468085
"SITE9888","Site",83,94,0.882978723404255
