"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score"
"SITE8625","Site",4,557,0.00718132854578097,0.019078872057084,1.0960344577431,-1.94176401107541
"SITE9142","Site",8,808,0.0099009900990099,0.019078872057084,1.0960344577431,-1.80409621880918
"SITE4485","Site",5,576,0.00868055555555556,0.019078872057084,1.0960344577431,-1.72578155178501
"SITE2373","Site",0,155,0,0.019078872057084,1.0960344577431,-1.64259347353496
"SITE8633","Site",2,319,0.00626959247648903,0.019078872057084,1.0960344577431,-1.58209149030769
"SITE8517","Site",2,316,0.00632911392405063,0.019078872057084,1.0960344577431,-1.5673176908699
"SITE8091","Site",1,224,0.00446428571428571,0.019078872057084,1.0960344577431,-1.51259299498466
"SITE6832","Site",0,122,0,0.019078872057084,1.0960344577431,-1.45728387420894
"SITE4590","Site",5,498,0.0100401606425703,0.019078872057084,1.0960344577431,-1.39486680851769
"SITE2980","Site",0,110,0,0.019078872057084,1.0960344577431,-1.38375940739982
"SITE9580","Site",2,277,0.0072202166064982,0.019078872057084,1.0960344577431,-1.36485615844617
"SITE6405","Site",3,338,0.00887573964497041,0.019078872057084,1.0960344577431,-1.29718948947725
"SITE101","Site",0,89,0,0.019078872057084,1.0960344577431,-1.24468440207113
"SITE7809","Site",3,322,0.0093167701863354,0.019078872057084,1.0960344577431,-1.21138675086016
"SITE4874","Site",1,171,0.00584795321637427,0.019078872057084,1.0960344577431,-1.19646392575423
"SITE9888","Site",0,79,0,0.019078872057084,1.0960344577431,-1.17267533175537
"SITE8764","Site",1,162,0.00617283950617284,0.019078872057084,1.0960344577431,-1.13595678944598
"SITE7184","Site",1,161,0.0062111801242236,0.019078872057084,1.0960344577431,-1.12908110879417
"SITE8857","Site",0,73,0,0.019078872057084,1.0960344577431,-1.12726409393567
"SITE2323","Site",3,297,0.0101010101010101,0.019078872057084,1.0960344577431,-1.06994806154076
"SITE6155","Site",0,63,0,0.019078872057084,1.0960344577431,-1.04721177916648
"SITE4072","Site",1,149,0.00671140939597315,0.019078872057084,1.0960344577431,-1.04396344116921
"SITE8835","Site",1,144,0.00694444444444444,0.019078872057084,1.0960344577431,-1.00695969930738
"SITE2532","Site",5,417,0.0119904076738609,0.019078872057084,1.0960344577431,-1.00099460600527
"SITE7983","Site",5,413,0.0121065375302663,0.019078872057084,1.0960344577431,-0.979861716676927
"SITE3319","Site",1,138,0.0072463768115942,0.019078872057084,1.0960344577431,-0.961230250895952
"SITE216","Site",2,202,0.0099009900990099,0.019078872057084,1.0960344577431,-0.902048109404592
"SITE6384","Site",1,130,0.00769230769230769,0.019078872057084,1.0960344577431,-0.8977924105264
"SITE2170","Site",5,396,0.0126262626262626,0.019078872057084,1.0960344577431,-0.887962284213446
"SITE9516","Site",0,42,0,0.019078872057084,1.0960344577431,-0.85504483719667
"SITE8354","Site",2,194,0.0103092783505155,0.019078872057084,1.0960344577431,-0.844679367849673
"SITE3871","Site",0,40,0,0.019078872057084,1.0960344577431,-0.834438318994497
"SITE7860","Site",0,37,0,0.019078872057084,1.0960344577431,-0.802537077081729
"SITE5289","Site",0,36,0,0.019078872057084,1.0960344577431,-0.791617696483426
"SITE9395","Site",0,35,0,0.019078872057084,1.0960344577431,-0.780545575018248
"SITE7838","Site",0,32,0,0.019078872057084,1.0960344577431,-0.74634432172094
"SITE4275","Site",0,28,0,0.019078872057084,1.0960344577431,-0.698141186110985
"SITE4875","Site",0,28,0,0.019078872057084,1.0960344577431,-0.698141186110985
