"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score","Flag","Weight","WeightMax"
"SITE4314","Site",49,228,0.214912280701754,0.0974167207234708,2.58378840370852,3.53625564308707,2,2,32
"SITE7983","Site",11,413,0.026634382566586,0.0974167207234708,2.58378840370852,-2.86717832601905,-2,32,32
"SITE8091","Site",4,224,0.0178571428571429,0.0974167207234708,2.58378840370852,-2.37340172613604,-2,32,32
"SITE7809","Site",13,322,0.0403726708074534,0.0974167207234708,2.58378840370852,-2.04029545280785,-2,32,32
"SITE213","Site",96,699,0.137339055793991,0.0974167207234708,2.58378840370852,2.10382348014539,1,1,32
"SITE2901","Site",33,178,0.185393258426966,0.0974167207234708,2.58378840370852,2.33954628800898,1,1,32
"SITE022","Site",13,49,0.26530612244898,0.0974167207234708,2.58378840370852,2.34248110304089,1,1,32
"SITE1750","Site",49,277,0.176895306859206,0.0974167207234708,2.58378840370852,2.63660330322039,1,1,32
"SITE4629","Site",60,344,0.174418604651163,0.0974167207234708,2.58378840370852,2.84665834640936,1,1,32
"SITE2373","Site",5,155,0.032258064516129,0.0974167207234708,2.58378840370852,-1.61693567362943,-1,16,32
"SITE8210","Site",10,215,0.0465116279069767,0.0974167207234708,2.58378840370852,-1.48776808503936,-1,16,32
"SITE4874","Site",7,171,0.0409356725146199,0.0974167207234708,2.58378840370852,-1.47216191327539,-1,16,32
"SITE8768","Site",3,107,0.0280373831775701,0.0974167207234708,2.58378840370852,-1.43046360354455,-1,16,32
"SITE7004","Site",17,292,0.0582191780821918,0.0974167207234708,2.58378840370852,-1.33507308774709,-1,16,32
"SITE2170","Site",26,396,0.0656565656565657,0.0974167207234708,2.58378840370852,-1.25975178300293,-1,16,32
"SITE8786","Site",22,345,0.063768115942029,0.0974167207234708,2.58378840370852,-1.24575139822134,-1,16,32
"SITE8633","Site",20,319,0.0626959247648903,0.0974167207234708,2.58378840370852,-1.23606067233785,-1,16,32
"SITE5384","Site",27,399,0.0676691729323308,0.0974167207234708,2.58378840370852,-1.18438362233899,-1,16,32
"SITE8788","Site",18,283,0.0636042402826855,0.0974167207234708,2.58378840370852,-1.13377016279663,-1,16,32
"SITE8354","Site",11,194,0.056701030927835,0.0974167207234708,2.58378840370852,-1.13036170660485,-1,16,32
"SITE4323","Site",58,753,0.0770252324037185,0.0974167207234708,2.58378840370852,-1.11532435944635,-1,16,32
"SITE2986","Site",16,255,0.0627450980392157,0.0974167207234708,2.58378840370852,-1.10356783163884,-1,16,32
"SITE8517","Site",21,316,0.0664556962025316,0.0974167207234708,2.58378840370852,-1.09701771112303,-1,16,32
"SITE9580","Site",18,277,0.0649819494584837,0.0974167207234708,2.58378840370852,-1.07598322031565,-1,16,32
"SITE2883","Site",4,95,0.0421052631578947,0.0974167207234708,2.58378840370852,-1.07456249957815,-1,16,32
"SITE9888","Site",3,79,0.0379746835443038,0.0974167207234708,2.58378840370852,-1.05308155301318,-1,16,32
"SITE2323","Site",20,297,0.0673400673400673,0.0974167207234708,2.58378840370852,-1.0331479304496,-1,16,32
"SITE101","Site",4,89,0.0449438202247191,0.0974167207234708,2.58378840370852,-0.986699365380262,0,0,32
"SITE7860","Site",1,37,0.027027027027027,0.0974167207234708,2.58378840370852,-0.853423724957834,0,0,32
"SITE404","Site",5,93,0.0537634408602151,0.0974167207234708,2.58378840370852,-0.839098855203021,0,0,32
"SITE180","Site",18,253,0.0711462450592885,0.0974167207234708,2.58378840370852,-0.83288103189247,0,0,32
"SITE9858","Site",5,90,0.0555555555555556,0.0974167207234708,2.58378840370852,-0.791566382579641,0,0,32
"SITE3090","Site",15,212,0.0707547169811321,0.0974167207234708,2.58378840370852,-0.773776418488674,0,0,32
"SITE9142","Site",68,808,0.0841584158415842,0.0974167207234708,2.58378840370852,-0.751187680014865,0,0,32
"SITE6832","Site",8,122,0.0655737704918033,0.0974167207234708,2.58378840370852,-0.701048376637652,0,0,32
"SITE4754","Site",1,30,0.0333333333333333,0.0974167207234708,2.58378840370852,-0.699617818627451,0,0,32
"SITE4485","Site",48,576,0.0833333333333333,0.0974167207234708,2.58378840370852,-0.673710229761279,0,0,32
"SITE1727","Site",12,167,0.0718562874251497,0.0974167207234708,2.58378840370852,-0.658386961757121,0,0,32
"SITE216","Site",15,202,0.0742574257425743,0.0974167207234708,2.58378840370852,-0.656078481467383,0,0,32
"SITE759","Site",22,277,0.0794223826714801,0.0974167207234708,2.58378840370852,-0.596939797923902,0,0,32
"SITE9414","Site",15,194,0.077319587628866,0.0974167207234708,2.58378840370852,-0.557942890730967,0,0,32
"SITE2532","Site",35,417,0.0839328537170264,0.0974167207234708,2.58378840370852,-0.548829266756267,0,0,32
"SITE3719","Site",10,135,0.0740740740740741,0.0974167207234708,2.58378840370852,-0.540594664146387,0,0,32
"SITE6405","Site",28,338,0.0828402366863905,0.0974167207234708,2.58378840370852,-0.534153288022495,0,0,32
"SITE8625","Site",48,557,0.0861759425493716,0.0974167207234708,2.58378840370852,-0.528784540512136,0,0,32
"SITE8835","Site",11,144,0.0763888888888889,0.0974167207234708,2.58378840370852,-0.502956604977669,0,0,32
"SITE9395","Site",2,35,0.0571428571428571,0.0974167207234708,2.58378840370852,-0.474910849607207,0,0,32
"SITE6384","Site",10,130,0.0769230769230769,0.0974167207234708,2.58378840370852,-0.46574224707999,0,0,32
"SITE8764","Site",13,162,0.0802469135802469,0.0974167207234708,2.58378840370852,-0.435589797356077,0,0,32
"SITE7604","Site",8,105,0.0761904761904762,0.0974167207234708,2.58378840370852,-0.433533425459261,0,0,32
"SITE9360","Site",38,436,0.0871559633027523,0.0974167207234708,2.58378840370852,-0.427048734845356,0,0,32
"SITE3319","Site",11,138,0.0797101449275362,0.0974167207234708,2.58378840370852,-0.414599620859192,0,0,32
"SITE4959","Site",42,477,0.0880503144654088,0.0974167207234708,2.58378840370852,-0.407743414102308,0,0,32
"SITE7208","Site",7,91,0.0769230769230769,0.0974167207234708,2.58378840370852,-0.389667920799985,0,0,32
"SITE9661","Site",16,190,0.0842105263157895,0.0974167207234708,2.58378840370852,-0.362835073257485,0,0,32
"SITE2980","Site",9,110,0.0818181818181818,0.0974167207234708,2.58378840370852,-0.326088165563583,0,0,32
"SITE9884","Site",5,61,0.0819672131147541,0.0974167207234708,2.58378840370852,-0.240510662529563,0,0,32
"SITE6184","Site",5,59,0.0847457627118644,0.0974167207234708,2.58378840370852,-0.19399486400141,0,0,32
"SITE6900","Site",30,324,0.0925925925925926,0.0974167207234708,2.58378840370852,-0.173079692126901,0,0,32
"SITE5895","Site",36,385,0.0935064935064935,0.0974167207234708,2.58378840370852,-0.152928043933871,0,0,32
"SITE5062","Site",11,120,0.0916666666666667,0.0974167207234708,2.58378840370852,-0.125550175795806,0,0,32
"SITE9147","Site",4,45,0.0888888888888889,0.0974167207234708,2.58378840370852,-0.11402488925621,0,0,32
"SITE3909","Site",33,348,0.0948275862068965,0.0974167207234708,2.58378840370852,-0.096271782065424,0,0,32
"SITE3415","Site",11,118,0.0932203389830508,0.0974167207234708,2.58378840370852,-0.0908595887674205,0,0,32
"SITE6410","Site",15,158,0.0949367088607595,0.0974167207234708,2.58378840370852,-0.0621351106775113,0,0,32
"SITE7543","Site",3,32,0.09375,0.0974167207234708,2.58378840370852,-0.0413435339935161,0,0,32
