"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score"
"SITE9346","Site",2774,11000,0.252181818181818,0.260848167539267,0.910746542055026,-2.16906739099855
"SITE1910","Site",986,4000,0.2465,0.260848167539267,0.910746542055026,-2.16554366620262
"SITE2986","Site",1247,5000,0.2494,0.260848167539267,0.910746542055026,-1.93179700835364
"SITE2030","Site",237,1000,0.237,0.260848167539267,0.910746542055026,-1.79968097054423
"SITE216","Site",1251,5000,0.2502,0.260848167539267,0.910746542055026,-1.79680268708938
"SITE3754","Site",742,3000,0.247333333333333,0.260848167539267,0.910746542055026,-1.76649275333407
"SITE3871","Site",491,2000,0.2455,0.260848167539267,0.910746542055026,-1.63799299292334
"SITE2883","Site",746,3000,0.248666666666667,0.260848167539267,0.910746542055026,-1.59221583397105
"SITE4612","Site",240,1000,0.24,0.260848167539267,0.910746542055026,-1.57328861135173
"SITE1544","Site",494,2000,0.247,0.260848167539267,0.910746542055026,-1.47790942052951
"SITE8517","Site",1005,4000,0.25125,0.260848167539267,0.910746542055026,-1.4486345287597
"SITE759","Site",1262,5000,0.2524,0.260848167539267,0.910746542055026,-1.42556830361265
"SITE7838","Site",242,1000,0.242,0.260848167539267,0.910746542055026,-1.42236037189006
"SITE1786","Site",1263,5000,0.2526,0.260848167539267,0.910746542055026,-1.39181972329659
"SITE101","Site",497,2000,0.2485,0.260848167539267,0.910746542055026,-1.31782584813567
"SITE3719","Site",753,3000,0.251,0.260848167539267,0.910746542055026,-1.28723122508577
"SITE4028","Site",244,1000,0.244,0.260848167539267,0.910746542055026,-1.2714321324284
"SITE1935","Site",498,2000,0.249,0.260848167539267,0.910746542055026,-1.26446465733772
"SITE7208","Site",498,2000,0.249,0.260848167539267,0.910746542055026,-1.26446465733772
"SITE4703","Site",245,1000,0.245,0.260848167539267,0.910746542055026,-1.19596801269756
"SITE9395","Site",757,3000,0.252333333333333,0.260848167539267,0.910746542055026,-1.11295430572274
"SITE022","Site",1016,4000,0.254,0.260848167539267,0.910746542055026,-1.03358187024011
"SITE8799","Site",3083,12000,0.256916666666667,0.260848167539267,0.910746542055026,-1.02775479082472
