"GroupID","GroupLevel","Numerator","Denominator","Metric","Score","Flag"
"SITE9737","Site",23,301,0.0764119601328904,2.14179555723718,1
"SITE2894","Site",4,39,0.102564102564103,1.38856576100274,0
"SITE8997","Site",5,49,0.102040816326531,1.54258721945282,0
"SITE9516","Site",4,42,0.0952380952380952,1.26143927692578,0
"SITE1748","Site",11,125,0.088,1.87016441729597,0
"SITE9395","Site",3,35,0.0857142857142857,0.938461175046486,0
"SITE7860","Site",3,37,0.0810810810810811,0.858325714213174,0
"SITE9604","Site",10,127,0.078740157480315,1.49044264136769,0
"SITE3077","Site",4,52,0.0769230769230769,0.904156105942311,0
"SITE2323","Site",21,297,0.0707070707070707,1.75572207272175,0
"SITE1233","Site",7,106,0.0660377358490566,0.867094718189063,0
"SITE4597","Site",3,47,0.0638297872340425,0.520138957183372,0
"SITE9888","Site",5,79,0.0632911392405063,0.656242976545427,0
"SITE1102","Site",7,111,0.0630630630630631,0.76879304088862,0
"SITE7838","Site",2,32,0.0625,0.400739001906414,0
"SITE2901","Site",11,178,0.0617977528089888,0.909710508542902,0
"SITE6991","Site",3,49,0.0612244897959184,0.462124763278988,0
"SITE4629","Site",21,344,0.061046511627907,1.21196507952823,0
"SITE4072","Site",9,149,0.0604026845637584,0.767915260638106,0
"SITE4260","Site",12,203,0.0591133004926108,0.82685879840116,0
"SITE3068","Site",6,102,0.0588235294117647,0.575048711588587,0
"SITE4874","Site",10,171,0.0584795321637427,0.727553941808845,0
"SITE8091","Site",13,224,0.0580357142857143,0.807585719046442,0
"SITE1750","Site",16,277,0.0577617328519856,0.88081421895674,0
"SITE4543","Site",3,52,0.0576923076923077,0.379739961545398,0
"SITE1786","Site",8,141,0.0567375886524823,0.58243736425003,0
"SITE5289","Site",2,36,0.0555555555555556,0.267480457075582,0
"SITE180","Site",14,253,0.0553359683794466,0.695881279936599,0
"SITE8625","Site",30,557,0.0538599640933573,0.900797050154679,0
"SITE6384","Site",7,130,0.0538461538461538,0.434586652728306,0
"SITE404","Site",5,93,0.0537634408602151,0.36455875536166,0
"SITE8633","Site",17,319,0.0532915360501567,0.643309514054265,0
"SITE213","Site",37,699,0.0529327610872675,0.916406253327972,0
"SITE1910","Site",10,191,0.0523560209424084,0.448891604930875,0
"SITE4590","Site",26,498,0.0522088353413655,0.712414492997025,0
"SITE5895","Site",20,385,0.051948051948052,0.607044912040539,0
"SITE3090","Site",11,212,0.0518867924528302,0.44708921572158,0
"SITE5033","Site",18,349,0.0515759312320917,0.551678159409232,0
"SITE9346","Site",29,570,0.0508771929824561,0.641949203263224,0
"SITE7983","Site",21,413,0.0508474576271186,0.544149480924509,0
"SITE3319","Site",7,138,0.0507246376811594,0.309088815839183,0
